"RUID","UID","Census","Set","SubSet","PlotCode","Plot","Tra","Qua","Crit","Sample","Tag","Species","PosX","PosY","Sup","Rep","FrutPerBranch","NumbBranch","AvrgSeeds","CAR","RecrYr","DeadYr","ExcYr","RincYr","Height","CovD1","CovD2","DBH01","DBH02","DBH03","DBH04","DBH05","DBH06","DBH07","DBH08","DBH09","DBH10","DBH11","DBH12","DBH13","DBH14","DBH15","DBH16","DBH17","DBH18","DBH19","DBH20","DBH21","DBH22","DBH23","DBH24","DBH25","DBH26","DBH27","DBH28","DBH29","DBH30","minDBH","maxDBH","Basal.cm2.plot","Basal.m2.ha","Cob.m2.plot","Cob.m2.ha","Dens.ha","Rec.ha","Mu.ha","Stems","Observaciones.anuales","Historial.de.objeto","X","id","Age.init","Fst.cens","plot","Age.census","TotFrut","TotSeeds"
"21279311","212793",2011,"SecCan",NA,"SC02","ISP",3,"1","A","400","669","Mimosa acantholoba","1.7","2.3",1,"",NA,NA,NA,NA,2008,NA,NA,NA,5.4,3.8,4.6,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,7.7,"465662571078","0.116415643",137287598962,"3432189974047","25","0",0,1,"","","","pISPi669q1",23,2003,2,31,0,0
"21280911","212809",2011,"SecCan",NA,"SC02","ISP",3,"1","A","400","168","Mimosa acantholoba","1.68","2.55",NA,"",NA,NA,NA,NA,2004,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pISPi168q1",23,2003,2,31,0,0
"21281611","212816",2011,"SecCan",NA,"SC02","ISP",3,"1","A","400","670","Mimosa acantholoba","4.81","3.47",1,"",NA,NA,NA,NA,NA,2016,NA,NA,6.3,5.4,4.2,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,9.5,"708821842466","0.177205461",178128303459,"4453207586464","25","0",0,1,"","","","pISPi670q1",23,2003,2,31,0,0
"21282311","212823",2011,"SecCan",NA,"SC02","ISP",3,"1","A","400","73","Mimosa acantholoba","4.97","4.24",NA,"",NA,NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pISPi73q1",23,2003,2,31,0,0
"21283011","212830",2011,"SecCan",NA,"SC02","ISP",3,"1","A","400","71","Mimosa acantholoba","2.14","4.31",NA,"",NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pISPi71q1",23,2003,2,31,0,0
"21284711","212847",2011,"SecCan",NA,"SC02","ISP",3,"1","A","400","671","Mimosa acantholoba","3.9","4.7",1,"",NA,NA,NA,NA,NA,NA,NA,NA,5.5,4.5,5.2,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,10.5,"865901475146","0.216475369",183783170235,"4594579255875","25","0",0,1,"pocas hojas","","","pISPi671q1",23,2003,2,31,0,0
"21285411","212854",2011,"SecCan",NA,"SC02","ISP",3,"1","A","400","672","Mimosa acantholoba","1.58","4.76",1,"",NA,NA,NA,NA,NA,2016,NA,NA,5.7,3.8,5.4,8,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"887499924639","0.221874981",161163703129,"4029092578229","25","0",0,3,"","","","pISPi672q1",23,2003,2,31,0,0
"21286111","212861",2011,"SecCan",NA,"SC02","ISP",3,"2","B","400","76","Mimosa acantholoba","3.43","6.1",NA,"",NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pISPi76q2",23,2003,2,31,0,0
"21287811","212878",2011,"SecCan",NA,"SC02","ISP",3,"2","B","400","77","Mimosa acantholoba","0.97","6.4",NA,"",NA,NA,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pISPi77q2",23,2003,2,31,0,0
"21288511","212885",2011,"SecCan",NA,"SC02","ISP",3,"2","B","400","78","Mimosa acantholoba","0.5","6.48",NA,"",NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pISPi78q2",23,2003,2,31,0,0
"21289211","212892",2011,"SecCan",NA,"SC02","ISP",3,"2","B","400","80","Mimosa acantholoba","4.23","9.33",NA,"",NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pISPi80q2",23,2003,2,31,0,0
"21290811","212908",2011,"SecCan",NA,"SC02","ISP",3,"2","B","400","673","Mimosa acantholoba","3.45","9.37",1,"",NA,NA,NA,NA,NA,NA,NA,NA,6.1,6.4,6.9,4.5,9.9,2.7,0,0,0,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.9,"1061544157648","0.265386039",346831828956,"8670795723908","25","0",0,7,"","","","pISPi673q2",23,2003,2,31,0,0
"21293911","212939",2011,"SecCan",NA,"SC02","ISP",3,"2","B","200","82","Mimosa acantholoba","3.5","9.9",1,"",NA,NA,NA,NA,NA,2013,2008,2009,4.8,2.2,1,4.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.6,"166190251375","0.083095126",17278759595,"863937979737","50","0",0,2,"","","","pISPi82q2",23,2003,2,31,0,0
"21296011","212960",2011,"SecCan",NA,"SC02","ISP",3,"3","A","400","678","Mimosa acantholoba","1.29","10",1,"",NA,NA,NA,NA,NA,NA,NA,NA,6.25,6.1,4.7,0,7.5,7,0,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.5,"1235038611942","0.308759653",225173653446,"5629341336151","25","0",0,6,"d2 no muerto","","","pISPi678q3",23,2003,2,31,0,0
"21297711","212977",2011,"SecCan",NA,"SC02","ISP",3,"3","A","400","679","Mimosa acantholoba","4.89","11.2",1,"",NA,NA,NA,NA,NA,NA,2015,NA,4.3,2.4,2.9,9.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.1,"650388219109","0.162597055",54663712172,"1366592804312","25","0",0,2,"inclina moribunda","","","pISPi679q3",23,2003,2,31,0,0
"21299111","212991",2011,"SecCan",NA,"SC02","ISP",3,"3","A","400","681","Mimosa acantholoba","0.74","14.54",1,"",NA,NA,NA,NA,NA,NA,NA,NA,5.6,4.8,7.2,6,13.2,9.2,0,0,0,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13.2,"2617889158236","0.65447229",27143360527,"6785840131754","25","0",0,7,"D4 doblado d8 y d9 rebrotes del d4. aplastó 143","","","pISPi681q3",23,2003,2,31,0,0
"21303511","213035",2011,"SecCan",NA,"SC02","ISP",3,"4","C","200","687","Mimosa acantholoba","1.71","16.19",1,"",NA,NA,NA,NA,NA,NA,NA,NA,4.7,2.3,1.7,0,0,0,1.9,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.7,"8560839981","0.0428042",30709068189,"1535453409442","50","0",0,5,"","","","pISPi687q4",23,2003,2,31,0,0
"21308011","213080",2011,"SecCan",NA,"SC02","ISP",3,"4","C","400","688","Mimosa acantholoba","2.15","17.36",1,"",NA,NA,NA,NA,NA,NA,NA,NA,5.5,5.6,5.4,0,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.2,"30190705401","0.075476764",237504404611,"5937610115285","25","0",0,2,"143 le cayó encima","","","pISPi688q4",23,2003,2,31,0,0
"21309711","213097",2011,"SecCan",NA,"SC02","ISP",3,"4","C","400","145","Mimosa acantholoba","1.89","18.76",NA,"",NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pISPi145q4",23,2003,2,31,0,0
"21310311","213103",2011,"SecCan",NA,"SC02","ISP",3,"4","C","100","690","Mimosa acantholoba","3.4","19.8",1,"",NA,NA,NA,NA,2011,NA,2016,NA,3.9,1.7,2.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"31415926536","0.031415927",32044245067,"3204424506662","100","100",0,1,"","","","pISPi690q4",23,2003,2,31,0,0
"21315811","213158",2011,"SecCan",NA,"SC02","ISP",4,"1","B","400","102","Mimosa acantholoba","1.11","1.2",1,"",NA,NA,NA,NA,NA,2015,NA,NA,6.4,4.2,2.2,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,6.3,"311724531052","0.077931133",72570790298,"1814269757448","25","0",0,1,"rama + alta muerta","","","pISPi102q1",23,2003,2,31,0,0
"21316511","213165",2011,"SecCan",NA,"SC02","ISP",4,"1","B","400","692","Mimosa acantholoba","2.9","1.65",1,"",NA,NA,NA,NA,NA,NA,NA,NA,4.2,2.9,4.2,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,9.6,"723822947387","0.180955737",95661496302,"2391537407545","25","0",0,1,"","","","pISPi692q1",23,2003,2,31,0,0
"21317211","213172",2011,"SecCan",NA,"SC02","ISP",4,"1","B","400","693","Mimosa acantholoba","3.45","2.3",1,"",NA,NA,NA,NA,NA,NA,NA,NA,5.4,4,6.1,6.3,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,12.6,"1558622655262","0.389655664",191637151869,"4790928796724","25","0",0,2,"d2 medir en pintura naranja abajo","","","pISPi693q1",23,2003,2,31,0,0
"21318911","213189",2011,"SecCan",NA,"SC02","ISP",4,"1","B","400","106","Mimosa acantholoba","2.66","3.8",NA,"",NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pISPi106q1",23,2003,2,31,0,0
"21320211","213202",2011,"SecCan",NA,"SC02","ISP",4,"1","B","400","103","Mimosa acantholoba","0.2","4.3",NA,"",NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pISPi103q1",23,2003,2,31,0,0
"21322611","213226",2011,"SecCan",NA,"SC02","ISP",4,"2","C","400","110","Mimosa acantholoba","4.08","5.13",NA,"",NA,NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pISPi110q2",23,2003,2,31,0,0
"21325711","213257",2011,"SecCan",NA,"SC02","ISP",4,"2","C","400","111","Mimosa acantholoba","3.9","5.5",NA,"",NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pISPi111q2",23,2003,2,31,0,0
"21328811","213288",2011,"SecCan",NA,"SC02","ISP",4,"2","C","400","129","Mimosa acantholoba","0.51","6.35",NA,"",NA,NA,NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pISPi129q2",23,2003,2,31,0,0
"21330111","213301",2011,"SecCan",NA,"SC02","ISP",4,"2","C","400","698","Mimosa acantholoba","1.9","6.45",1,"",NA,NA,NA,NA,NA,2016,NA,NA,5.2,3.2,4.5,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,6.9,"373928065594","0.093482016",113097335529,"2827433388231","25","0",0,1,"","","","pISPi698q2",23,2003,2,31,0,0
"21331811","213318",2011,"SecCan",NA,"SC02","ISP",4,"2","C","400","700","Mimosa acantholoba","2.89","6.5",1,"",NA,NA,NA,NA,NA,NA,NA,NA,5.7,3.2,3.7,6.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6.2,"498256594859","0.124564149",92991142546,"2324778563656","25","0",0,2,"","","","pISPi700q2",23,2003,2,31,0,0
"21334911","213349",2011,"SecCan",NA,"SC02","ISP",4,"2","C","400","115","Mimosa acantholoba","2.33","6.95",NA,"",NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pISPi115q2",23,2003,2,31,0,0
"21335611","213356",2011,"SecCan",NA,"SC02","ISP",4,"2","C","400","116","Mimosa acantholoba","1.85","6.96",NA,"",NA,NA,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pISPi116q2",23,2003,2,31,0,0
"21336311","213363",2011,"SecCan",NA,"SC02","ISP",4,"2","C","400","705","Mimosa acantholoba","1.3","7",1,"",NA,NA,NA,NA,NA,NA,NA,NA,6.2,5,4.6,0,0,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8.6,"580880481649","0.14522012",180641577581,"4516039439535","25","0",0,3,"etiqueta en rama muerta que parece otro árbol abajo tiene etiqueta 217. 2011","","","pISPi705q2",23,2003,2,31,0,0
"21337011","213370",2011,"SecCan",NA,"SC02","ISP",4,"2","C","400","113","Mimosa acantholoba","3.7","7",NA,"",NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pISPi113q2",23,2003,2,31,0,0
"21338711","213387",2011,"SecCan",NA,"SC02","ISP",4,"2","C","400","117","Mimosa acantholoba","1.18","7.1",NA,"",NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pISPi117q2",23,2003,2,31,0,0
"21339411","213394",2011,"SecCan",NA,"SC02","ISP",4,"2","C","400","121","Mimosa acantholoba","0.33","7.5",NA,"",NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pISPi121q2",23,2003,2,31,0,0
"21340011","213400",2011,"SecCan",NA,"SC02","ISP",4,"2","C","400","701","Mimosa acantholoba","2.98","7.75",1,"",NA,NA,NA,NA,NA,NA,NA,NA,6.3,3.9,3.6,0,0,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.8,"363168110755","0.090792028",110269902141,"2756747553525","25","0",0,3,"","","","pISPi701q2",23,2003,2,31,0,0
"21341711","213417",2011,"SecCan",NA,"SC02","ISP",4,"2","C","400","704","Mimosa acantholoba","1.25","7.85",1,"",NA,NA,NA,NA,NA,2016,NA,NA,4.2,3.4,5,6.7,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.7,"548914776398","0.137228694",133517687778,"3337942194439","25","0",0,3,"d2 partida de arriba","","","pISPi704q2",23,2003,2,31,0,0
"21342411","213424",2011,"SecCan",NA,"SC02","ISP",4,"2","C","400","119","Mimosa acantholoba","2.62","8.45",NA,"",NA,NA,NA,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",1,NA,"","","","pISPi119q2",23,2003,2,31,0,0
"21344811","213448",2011,"SecCan",NA,"SC02","ISP",4,"3","A","400","710","Mimosa acantholoba","1.2","10.2",1,"",NA,NA,NA,NA,NA,NA,NA,NA,5.3,3.9,3.8,11.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.5,"1038689071093","0.259672268",116396007816,"2909900195388","25","0",0,2,"","","","pISPi710q3",23,2003,2,31,0,0
"21345511","213455",2011,"SecCan",NA,"SC02","ISP",4,"3","A","400","711","Mimosa acantholoba","3.5","12.42",1,"",NA,NA,NA,NA,2011,NA,NA,NA,4.9,5.5,2.6,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,5.8,"264207942167","0.066051986",112311937366,"2807798434146","25","25",0,1,"a la altura de donde empieza el cuadrito en cuadro 3","","","pISPi711q3",23,2003,2,31,0,0
"21346211","213462",2011,"SecCan",NA,"SC02","ISP",4,"3","A","400","157","Mimosa acantholoba","1.87","13.9",NA,"",NA,NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pISPi157q3",23,2003,2,31,0,0
"21347911","213479",2011,"SecCan",NA,"SC02","ISP",4,"3","A","400","712","Mimosa acantholoba","1.43","14.95",1,"",NA,NA,NA,NA,NA,NA,NA,NA,5,5.3,6.1,9,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,9,"1190349456445","0.297587364",253919226226,"634798065566","25","0",0,2,"","","","pISPi712q3",23,2003,2,31,0,0
"22347811","223478",2011,"SecCan",NA,"SC09","MAL",2,"2","A","400","162","Mimosa acantholoba","0.67","6.8",NA,"",NA,NA,NA,NA,NA,NA,2010,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"Acostado. no alcanza 2011","","","pMALi162q2",36,2003,9,44,0,0
"22343011","223430",2011,"SecCan",NA,"SC09","MAL",2,"3","A","400","160","Mimosa acantholoba","4.99","10.01",NA,"",NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"caído. no alcanza 2011","","","pMALi160q3",36,2003,9,44,0,0
"22339311","223393",2011,"SecCan",NA,"SC09","MAL",2,"3","A","400","153","Mimosa acantholoba","2.78","13.6",NA,"",NA,NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"caído","","","pMALi153q3",36,2003,9,44,0,0
"22311911","223119",2011,"SecCan",NA,"SC09","MAL",2,"4","C","400","131","Mimosa acantholoba","4.82","19.58",1,"",NA,NA,NA,NA,NA,NA,NA,NA,5.4,3.5,3.6,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,9.3,"679290871522","0.169822718",98960168588,"2474004214702","25","0",0,1,"","","","pMALi131q4",36,2003,9,44,0,0
"22310211","223102",2011,"SecCan",NA,"SC09","MAL",2,"4","C","400","133","Mimosa acantholoba","2.28","19.75",1,"",NA,NA,NA,NA,NA,NA,NA,NA,7.3,5.6,7.5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,17,"2269800692219","0.567450173",329867228627,"8246680715673","25","0",0,1,"","","","pMALi133q4",36,2003,9,44,0,0
"22306511","223065",2011,"SecCan",NA,"SC09","MAL",3,"1","C","400","129","Mimosa acantholoba","0.17","1.32",1,"",NA,NA,NA,NA,NA,2014,NA,NA,4.5,3.7,2.9,12.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.3,"1188228881404","0.29705722",84273222933,"2106830573314","25","0",0,2,"","","","pMALi129q1",36,2003,9,44,0,0
"22294511","222945",2011,"SecCan",NA,"SC09","MAL",3,"1","C","200","118","Mimosa acantholoba","2.5","4.2",1,"",NA,NA,NA,NA,NA,2014,NA,NA,3.7,4.9,1.5,2.5,1.4,2.4,2,0,3.2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.2,"244258828817","0.122129414",5772676501,"2886338250486","50","0",0,7,"inclinado","","","pMALi118q1",36,2003,9,44,0,0
"22286011","222860",2011,"SecCan",NA,"SC09","MAL",3,"2","A","400","109","Mimosa acantholoba","5","7.3",NA,"",NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pMALi109q2",36,2003,9,44,0,0
"22281511","222815",2011,"SecCan",NA,"SC09","MAL",3,"2","A","400","N109","Mimosa acantholoba","4.88","9.8",1,"",NA,NA,NA,NA,NA,2016,NA,NA,5.1,3.1,3.9,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,10.2,"817128249199","0.204282062",94954637955,"2373865948869","25","0",0,1,"d1 roto de arriba. Era 103","","","pMALiN109q2",36,2003,9,44,0,0
"22275411","222754",2011,"SecCan",NA,"SC09","MAL",3,"3","B","400","98","Mimosa acantholoba","3.77","11.06",NA,"",NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"","","","pMALi98q3",36,2003,9,44,0,0
"22272311","222723",2011,"SecCan",NA,"SC09","MAL",3,"3","B","400","99","Mimosa acantholoba","1.73","13.09",NA,"",NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"","","0",0,NA,"buscar","","","pMALi99q3",36,2003,9,44,0,0
