"Age","ln.h1","ln.h2","h1","h2","PlotCode","sup","UID","Census","maxDBH"
22,1.74919985480926,1.19392246847243,5.75,3.3,"SC13","1","227346",2009,6.3
23,1.19392246847243,1.66770682055808,3.3,5.3,"SC13","1","227346",2010,6.5
24,1.66770682055808,1.58923520511658,5.3,4.9,"SC13","1","227346",2011,6.8
25,1.58923520511658,1.81645208181843,4.9,6.15,"SC13","1","227346",2012,6.5
26,1.81645208181843,1.62924053973028,6.15,5.1,"SC13","1","227346",2013,6.4
27,1.62924053973028,1.55814461804655,5.1,4.75,"SC13","1","227346",2014,6.2
28,1.55814461804655,1.25276296849537,4.75,3.5,"SC13","1","227346",2015,5
29,1.25276296849537,NA,3.5,NA,"SC13","0","227346",2016,NA
16,NA,1.2947271675944,NA,3.65,"SC13","1","227483",2003,2.8
17,1.2947271675944,1.2947271675944,3.65,3.65,"SC13","1","227483",2004,2.9
18,1.2947271675944,1.25276296849537,3.65,3.5,"SC13","1","227483",2005,2.85
19,1.25276296849537,1.1314021114911,3.5,3.1,"SC13","1","227483",2006,2.9
20,1.1314021114911,1.09861228866811,3.1,3,"SC13","1","227483",2007,3.1
21,1.09861228866811,1.09861228866811,3,3,"SC13","1","227483",2008,3.1
22,1.09861228866811,1.09861228866811,3,3,"SC13","1","227483",2009,3
23,1.09861228866811,NA,3,NA,"SC13","0","227483",2010,NA
16,NA,1.09861228866811,NA,3,"SC13","1","227490",2003,1.3
17,1.09861228866811,1.10525683138678,3,3.02,"SC13","1","227490",2004,1.3
18,1.10525683138678,NA,3.02,NA,"SC13","0","227490",2005,NA
16,NA,1.3609765531356,NA,3.9,"SC13","1","227544",2003,2.2
17,1.3609765531356,1.41098697371026,3.9,4.1,"SC13","1","227544",2004,2.5
18,1.41098697371026,1.3609765531356,4.1,3.9,"SC13","1","227544",2005,2.7
19,1.3609765531356,1.47017584510059,3.9,4.35,"SC13","1","227544",2006,2.8
20,1.47017584510059,1.41098697371026,4.35,4.1,"SC13","1","227544",2007,3
21,1.41098697371026,1.41098697371026,4.1,4.1,"SC13","1","227544",2008,3.19
22,1.41098697371026,1.25276296849537,4.1,3.5,"SC13","1","227544",2009,3.1
23,1.25276296849537,1.16315080980568,3.5,3.2,"SC13","1","227544",2010,3.3
24,1.16315080980568,1.33500106673234,3.2,3.8,"SC13","1","227544",2011,3.4
25,1.33500106673234,1.1314021114911,3.8,3.1,"SC13","1","227544",2012,3.2
26,1.1314021114911,1.17248213723457,3.1,3.23,"SC13","1","227544",2013,2.7
27,1.17248213723457,1.19392246847243,3.23,3.3,"SC13","1","227544",2014,3.2
28,1.19392246847243,1.19392246847243,3.3,3.3,"SC13","1","227544",2015,1.8
29,1.19392246847243,1.3609765531356,3.3,3.9,"SC13","1","227544",2016,2
16,NA,2.13416644136908,NA,8.45,"SC13","1","227605",2003,12.3
17,2.13416644136908,2.02814824729229,8.45,7.6,"SC13","1","227605",2004,7.9
18,2.02814824729229,1.95302761682418,7.6,7.05,"SC13","1","227605",2005,13.7
19,1.95302761682418,1.98787434815435,7.05,7.3,"SC13","1","227605",2006,14.1
20,1.98787434815435,1.89461685466776,7.3,6.65,"SC13","1","227605",2007,15.9
21,1.89461685466776,1.89461685466776,6.65,6.65,"SC13","1","227605",2008,16.5
22,1.89461685466776,1.84054963339749,6.65,6.3,"SC13","1","227605",2009,17.3
23,1.84054963339749,1.91692261218206,6.3,6.8,"SC13","1","227605",2010,18
24,1.91692261218206,1.85629799036563,6.8,6.4,"SC13","1","227605",2011,18.5
25,1.85629799036563,1.89009536994892,6.4,6.62,"SC13","1","227605",2012,19
26,1.89009536994892,2.00148000021012,6.62,7.4,"SC13","1","227605",2013,20.2
27,2.00148000021012,1.97408102602201,7.4,7.2,"SC13","1","227605",2014,20
28,1.97408102602201,1.97408102602201,7.2,7.2,"SC13","1","227605",2015,20.1
29,1.97408102602201,2.01490302054226,7.2,7.5,"SC13","1","227605",2016,19.9
23,NA,1.7404661748405,NA,5.7,"SC13","1","227629",2010,5.8
24,1.7404661748405,1.80828877117927,5.7,6.1,"SC13","1","227629",2011,6.1
25,1.80828877117927,1.85629799036563,6.1,6.4,"SC13","1","227629",2012,7.5
26,1.85629799036563,1.87180217690159,6.4,6.5,"SC13","1","227629",2013,8.7
27,1.87180217690159,1.96009478404727,6.5,7.1,"SC13","1","227629",2014,8.6
28,1.96009478404727,1.84371920815877,7.1,6.32,"SC13","1","227629",2015,8.7
29,1.84371920815877,1.97408102602201,6.32,7.2,"SC13","1","227629",2016,9
16,NA,1.73165554515835,NA,5.65,"SC13","1","227636",2003,11.1
17,1.73165554515835,1.56653041142282,5.65,4.79,"SC13","1","227636",2004,11.3
18,1.56653041142282,1.33500106673234,4.79,3.8,"SC13","1","227636",2005,11.1
19,1.33500106673234,1.25276296849537,3.8,3.5,"SC13","1","227636",2006,11.4
20,1.25276296849537,1.41098697371026,3.5,4.1,"SC13","1","227636",2007,7.4
21,1.41098697371026,1.41098697371026,4.1,4.1,"SC13","1","227636",2008,7.2
22,1.41098697371026,1.33500106673234,4.1,3.8,"SC13","1","227636",2009,12.1
23,1.33500106673234,NA,3.8,NA,"SC13","0","227636",2010,NA
16,NA,1.91692261218206,NA,6.8,"SC13","1","227643",2003,10.65
17,1.91692261218206,1.87180217690159,6.8,6.5,"SC13","1","227643",2004,11.4
18,1.87180217690159,1.87180217690159,6.5,6.5,"SC13","1","227643",2005,12.05
19,1.87180217690159,1.8484548129046,6.5,6.35,"SC13","1","227643",2006,12.2
20,1.8484548129046,1.85629799036563,6.35,6.4,"SC13","1","227643",2007,13.3
21,1.85629799036563,1.85629799036563,6.4,6.4,"SC13","1","227643",2008,14.4
22,1.85629799036563,1.87180217690159,6.4,6.5,"SC13","1","227643",2009,11.3
23,1.87180217690159,2.02814824729229,6.5,7.6,"SC13","1","227643",2010,15.3
24,2.02814824729229,1.7404661748405,7.6,5.7,"SC13","1","227643",2011,16
25,1.7404661748405,1.7404661748405,5.7,5.7,"SC13","1","227643",2012,16
26,1.7404661748405,1.57897870494939,5.7,4.85,"SC13","1","227643",2013,14.4
27,1.57897870494939,1.33500106673234,4.85,3.8,"SC13","1","227643",2014,15.8
28,1.33500106673234,1.6094379124341,3.8,5,"SC13","1","227643",2015,15.5
29,1.6094379124341,1.66770682055808,5,5.3,"SC13","1","227643",2016,15.5
16,NA,1.46325540225602,NA,4.32,"SC13","1","227681",2003,3.6
17,1.46325540225602,1.67709656090792,4.32,5.35,"SC13","1","227681",2004,3.8
18,1.67709656090792,1.69561560867515,5.35,5.45,"SC13","1","227681",2005,4
19,1.69561560867515,1.61938824328727,5.45,5.05,"SC13","1","227681",2006,4.5
20,1.61938824328727,1.58923520511658,5.05,4.9,"SC13","1","227681",2007,4.4
21,1.58923520511658,1.58923520511658,4.9,4.9,"SC13","1","227681",2008,5.3
22,1.58923520511658,1.58923520511658,4.9,4.9,"SC13","1","227681",2009,6.6
23,1.58923520511658,1.77495235091167,4.9,5.9,"SC13","1","227681",2010,7.7
24,1.77495235091167,1.84054963339749,5.9,6.3,"SC13","1","227681",2011,9.3
25,1.84054963339749,1.95302761682418,6.3,7.05,"SC13","1","227681",2012,10.4
26,1.95302761682418,1.69561560867515,7.05,5.45,"SC13","1","227681",2013,11.1
27,1.69561560867515,1.19392246847243,5.45,3.3,"SC13","1","227681",2014,11.4
28,1.19392246847243,1.41098697371026,3.3,4.1,"SC13","1","227681",2015,10.4
29,1.41098697371026,1.48160454092422,4.1,4.4,"SC13","1","227681",2016,11
16,NA,1.39624469197306,NA,4.04,"SC13","1","227698",2003,3.1
17,1.39624469197306,1.48613969608961,4.04,4.42,"SC13","1","227698",2004,3.2
18,1.48613969608961,1.52605630349505,4.42,4.6,"SC13","1","227698",2005,3.25
19,1.52605630349505,1.57897870494939,4.6,4.85,"SC13","1","227698",2006,3.3
20,1.57897870494939,1.62924053973028,4.85,5.1,"SC13","1","227698",2007,3.4
21,1.62924053973028,1.62924053973028,5.1,5.1,"SC13","1","227698",2008,3.3
22,1.62924053973028,1.28093384546206,5.1,3.6,"SC13","1","227698",2009,3.4
23,1.28093384546206,NA,3.6,NA,"SC13","0","227698",2010,NA
16,NA,1.67147330335355,NA,5.32,"SC13","1","227704",2003,3.2
17,1.67147330335355,1.62924053973028,5.32,5.1,"SC13","1","227704",2004,3.3
18,1.62924053973028,1.57897870494939,5.1,4.85,"SC13","1","227704",2005,3.4
19,1.57897870494939,NA,4.85,NA,"SC13","0","227704",2006,NA
16,NA,1.77833644889591,NA,5.92,"SC13","1","227711",2003,4.1
17,1.77833644889591,1.80828877117927,5.92,6.1,"SC13","1","227711",2004,4.2
18,1.80828877117927,1.65249740189455,6.1,5.22,"SC13","1","227711",2005,4.65
19,1.65249740189455,1.82454929205105,5.22,6.2,"SC13","1","227711",2006,4.7
20,1.82454929205105,1.82454929205105,6.2,6.2,"SC13","1","227711",2007,5.8
21,1.82454929205105,1.82454929205105,6.2,6.2,"SC13","1","227711",2008,6
22,1.82454929205105,1.7227665977411,6.2,5.6,"SC13","1","227711",2009,6.3
23,1.7227665977411,1.75785791755237,5.6,5.8,"SC13","1","227711",2010,7.2
24,1.75785791755237,1.80828877117927,5.8,6.1,"SC13","1","227711",2011,7.9
25,1.80828877117927,1.85629799036563,6.1,6.4,"SC13","1","227711",2012,7.8
26,1.85629799036563,1.91692261218206,6.4,6.8,"SC13","1","227711",2013,8.2
27,1.91692261218206,1.96009478404727,6.8,7.1,"SC13","1","227711",2014,8
28,1.96009478404727,1.9387416595767,7.1,6.95,"SC13","1","227711",2015,8.1
29,1.9387416595767,1.89311196348834,6.95,6.64,"SC13","1","227711",2016,8.3
17,NA,0.963174317773006,NA,2.62,"SC13","1","227728",2004,2.5
18,0.963174317773006,0.916290731874155,2.62,2.5,"SC13","1","227728",2005,2.55
19,0.916290731874155,1.14740245283754,2.5,3.15,"SC13","1","227728",2006,3.6
20,1.14740245283754,1.14740245283754,3.15,3.15,"SC13","1","227728",2007,2.9
21,1.14740245283754,1.14740245283754,3.15,3.15,"SC13","1","227728",2008,3.61
22,1.14740245283754,1.16315080980568,3.15,3.2,"SC13","1","227728",2009,3.7
23,1.16315080980568,1.25276296849537,3.2,3.5,"SC13","1","227728",2010,4
24,1.25276296849537,1.06471073699243,3.5,2.9,"SC13","1","227728",2011,5.1
25,1.06471073699243,NA,2.9,NA,"SC13","0","227728",2012,NA
16,NA,1.23837423104327,NA,3.45,"SC13","1","227735",2003,2.6
17,1.23837423104327,1.54543258245819,3.45,4.69,"SC13","1","227735",2004,2.7
18,1.54543258245819,1.6094379124341,4.69,5,"SC13","1","227735",2005,2.9
19,1.6094379124341,1.58923520511658,5,4.9,"SC13","1","227735",2006,2.9
20,1.58923520511658,1.56861591791385,4.9,4.8,"SC13","1","227735",2007,3.4
21,1.56861591791385,1.56861591791385,4.8,4.8,"SC13","1","227735",2008,3.63
22,1.56861591791385,1.54756250871601,4.8,4.7,"SC13","1","227735",2009,3.8
23,1.54756250871601,NA,4.7,NA,"SC13","0","227735",2010,NA
16,NA,1.28093384546206,NA,3.6,"SC13","1","227810",2003,1.4
17,1.28093384546206,1.3609765531356,3.6,3.9,"SC13","1","227810",2004,1.4
18,1.3609765531356,NA,3.9,NA,"SC13","0","227810",2005,NA
16,NA,1.19392246847243,NA,3.3,"SC13","1","227834",2003,1.9
17,1.19392246847243,0.916290731874155,3.3,2.5,"SC13","1","227834",2004,1.8
18,0.916290731874155,0.930193637043147,2.5,2.535,"SC13","1","227834",2005,NA
19,0.930193637043147,0.943905898907128,2.535,2.57,"SC13","1","227834",2006,1
20,0.943905898907128,NA,2.57,NA,"SC13","0","227834",2007,NA
16,NA,1.09861228866811,NA,3,"SC13","1","227858",2003,2.4
17,1.09861228866811,0.970778917158225,3,2.64,"SC13","1","227858",2004,2.5
18,0.970778917158225,0.993251773010283,2.64,2.7,"SC13","1","227858",2005,2.4
19,0.993251773010283,0.494696241836107,2.7,1.64,"SC13","1","227858",2006,2.4
20,0.494696241836107,NA,1.64,NA,"SC13","0","227858",2007,NA
16,NA,0.916290731874155,NA,2.5,"SC13","1","227865",2003,1.2
17,0.916290731874155,1.16315080980568,2.5,3.2,"SC13","1","227865",2004,1.2
18,1.16315080980568,0.667829372575655,3.2,1.95,"SC13","1","227865",2005,1.25
19,0.667829372575655,0.231111720963387,1.95,1.26,"SC13","0","227865",2006,NA
16,NA,1.50851199384414,NA,4.52,"SC13","1","227926",2003,4.85
17,1.50851199384414,1.5993875765806,4.52,4.95,"SC13","1","227926",2004,5
18,1.5993875765806,1.67709656090792,4.95,5.35,"SC13","1","227926",2005,5
19,1.67709656090792,1.65822807660353,5.35,5.25,"SC13","1","227926",2006,5.4
20,1.65822807660353,1.62924053973028,5.25,5.1,"SC13","1","227926",2007,5.3
21,1.62924053973028,1.62924053973028,5.1,5.1,"SC13","1","227926",2008,5.5
22,1.62924053973028,1.50851199384414,5.1,4.52,"SC13","1","227926",2009,5.25
23,1.50851199384414,NA,4.52,NA,"SC13","0","227926",2010,NA
16,NA,1.00063188030791,NA,2.72,"SC13","1","227957",2003,1.95
17,1.00063188030791,1.22377543162212,2.72,3.4,"SC13","1","227957",2004,2
18,1.22377543162212,1.2947271675944,3.4,3.65,"SC13","1","227957",2005,2
19,1.2947271675944,1.18784342239605,3.65,3.28,"SC13","1","227957",2006,2.1
20,1.18784342239605,1.22377543162212,3.28,3.4,"SC13","1","227957",2007,3.3
21,1.22377543162212,0.703097511413113,3.4,2.02,"SC13","1","227957",2008,1.8
22,0.703097511413113,0.916290731874155,2.02,2.5,"SC13","1","227957",2009,2.1
23,0.916290731874155,1.22377543162212,2.5,3.4,"SC13","1","227957",2010,1.5
24,1.22377543162212,1.22377543162212,3.4,3.4,"SC13","1","227957",2011,1.5
25,1.22377543162212,1.22377543162212,3.4,3.4,"SC13","1","227957",2012,1.6
26,1.22377543162212,1.07500242302898,3.4,2.93,"SC13","1","227957",2013,1.3
27,1.07500242302898,0.940007258491471,2.93,2.56,"SC13","1","227957",2014,1.4
28,0.940007258491471,0.916290731874155,2.56,2.5,"SC13","1","227957",2015,1.5
29,0.916290731874155,NA,2.5,NA,"SC13","0","227957",2016,NA
16,NA,0.832909122935104,NA,2.3,"SC13","1","227971",2003,1.6
17,0.832909122935104,1.00795792039998,2.3,2.74,"SC13","1","227971",2004,1.5
18,1.00795792039998,1.01160091167848,2.74,2.75,"SC13","1","227971",2005,1.6
19,1.01160091167848,0.936093359170335,2.75,2.55,"SC13","1","227971",2006,1.6
20,0.936093359170335,0.262364264467491,2.55,1.3,"SC13","1","227971",2007,1.4
21,0.262364264467491,NA,1.3,NA,"SC13","0","227971",2008,NA
16,NA,1.30833281965018,NA,3.7,"SC13","1","228022",2003,2.1
17,1.30833281965018,1.41098697371026,3.7,4.1,"SC13","1","228022",2004,2.2
18,1.41098697371026,1.52605630349505,4.1,4.6,"SC13","1","228022",2005,2.3
19,1.52605630349505,1.48160454092422,4.6,4.4,"SC13","1","228022",2006,2.3
20,1.48160454092422,1.30833281965018,4.4,3.7,"SC13","1","228022",2007,2.6
21,1.30833281965018,NA,3.7,NA,"SC13","0","228022",2008,NA
16,NA,1.02961941718116,NA,2.8,"SC13","1","228046",2003,1.8
17,1.02961941718116,0.978326122793608,2.8,2.66,"SC13","1","228046",2004,1.9
18,0.978326122793608,NA,2.66,NA,"SC13","0","228046",2005,NA
16,NA,1.29746314741327,NA,3.66,"SC13","1","228060",2003,1.75
17,1.29746314741327,1.29746314741327,3.66,3.66,"SC13","1","228060",2004,1.7
18,1.29746314741327,1.32175583998232,3.66,3.75,"SC13","1","228060",2005,1.8
19,1.32175583998232,1.30833281965018,3.75,3.7,"SC13","1","228060",2006,1.8
20,1.30833281965018,NA,3.7,NA,"SC13","0","228060",2007,NA
16,NA,2.03077636969855,NA,7.62,"SC13","1","228084",2003,7.75
17,2.03077636969855,1.98787434815435,7.62,7.3,"SC13","1","228084",2004,8.2
18,1.98787434815435,2.09801792725277,7.3,8.15,"SC13","1","228084",2005,8.3
19,2.09801792725277,2.08567209143047,8.15,8.05,"SC13","1","228084",2006,8.4
20,2.08567209143047,1.89461685466776,8.05,6.65,"SC13","1","228084",2007,9.2
21,1.89461685466776,1.89461685466776,6.65,6.65,"SC13","1","228084",2008,9.6
22,1.89461685466776,1.6094379124341,6.65,5,"SC13","1","228084",2009,9.9
23,1.6094379124341,1.77495235091167,5,5.9,"SC13","1","228084",2010,3.9
24,1.77495235091167,1.97408102602201,5.9,7.2,"SC13","1","228084",2011,11.1
25,1.97408102602201,2.06051353179432,7.2,7.85,"SC13","1","228084",2012,11.6
26,2.06051353179432,2.09433015417359,7.85,8.12,"SC13","1","228084",2013,11.7
27,2.09433015417359,2.16561923792089,8.12,8.72,"SC13","1","228084",2014,11.6
28,2.16561923792089,2.10413415427021,8.72,8.2,"SC13","1","228084",2015,10.4
29,2.10413415427021,2.06686275947298,8.2,7.9,"SC13","1","228084",2016,10.4
18,NA,1.27256559579155,NA,3.57,"SC13","1","228091",2005,2.2
19,1.27256559579155,1.28093384546206,3.57,3.6,"SC13","1","228091",2006,2.2
20,1.28093384546206,1.17865499634165,3.6,3.25,"SC13","1","228091",2007,2.3
21,1.17865499634165,1.17865499634165,3.25,3.25,"SC13","1","228091",2008,2.5
22,1.17865499634165,1.19392246847243,3.25,3.3,"SC13","1","228091",2009,2.5
23,1.19392246847243,1.33500106673234,3.3,3.8,"SC13","1","228091",2010,1.8
24,1.33500106673234,1.3609765531356,3.8,3.9,"SC13","1","228091",2011,1.9
25,1.3609765531356,1.41098697371026,3.9,4.1,"SC13","1","228091",2012,1.8
26,1.41098697371026,1.17865499634165,4.1,3.25,"SC13","1","228091",2013,1.9
27,1.17865499634165,0.936093359170335,3.25,2.55,"SC13","1","228091",2014,1.8
28,0.936093359170335,1.06471073699243,2.55,2.9,"SC13","1","228091",2015,1.8
29,1.06471073699243,NA,2.9,NA,"SC13","0","228091",2016,NA
16,NA,1.88706964903238,NA,6.6,"SC13","1","228107",2003,8.4
17,1.88706964903238,2.002830439308,6.6,7.41,"SC13","1","228107",2004,9.2
18,2.002830439308,1.93152141160321,7.41,6.9,"SC13","1","228107",2005,10.2
19,1.93152141160321,1.9387416595767,6.9,6.95,"SC13","1","228107",2006,7.9
20,1.9387416595767,1.77495235091167,6.95,5.9,"SC13","1","228107",2007,10
21,1.77495235091167,1.77495235091167,5.9,5.9,"SC13","1","228107",2008,11.4
22,1.77495235091167,1.45861502269952,5.9,4.3,"SC13","1","228107",2009,10.5
23,1.45861502269952,NA,4.3,NA,"SC13","0","228107",2010,NA
16,NA,1.77495235091167,NA,5.9,"SC13","1","228114",2003,8.4
17,1.77495235091167,1.90210752639692,5.9,6.7,"SC13","1","228114",2004,8.9
18,1.90210752639692,1.90210752639692,6.7,6.7,"SC13","1","228114",2005,9.05
19,1.90210752639692,1.90954250488444,6.7,6.75,"SC13","1","228114",2006,9.3
20,1.90954250488444,1.94591014905531,6.75,7,"SC13","1","228114",2007,9.1
21,1.94591014905531,1.94591014905531,7,7,"SC13","1","228114",2008,11
22,1.94591014905531,1.7404661748405,7,5.7,"SC13","1","228114",2009,11.9
23,1.7404661748405,1.79175946922805,5.7,6,"SC13","1","228114",2010,13.2
24,1.79175946922805,1.93152141160321,6,6.9,"SC13","1","228114",2011,15.2
25,1.93152141160321,1.98787434815435,6.9,7.3,"SC13","1","228114",2012,15.7
26,1.98787434815435,2.02814824729229,7.3,7.6,"SC13","1","228114",2013,16.6
27,2.02814824729229,2.09186406167839,7.6,8.1,"SC13","1","228114",2014,17.8
28,2.09186406167839,2.05412373369555,8.1,7.8,"SC13","1","228114",2015,17.2
29,2.05412373369555,2.05027016437956,7.8,7.77,"SC13","1","228114",2016,48
16,NA,1.9387416595767,NA,6.95,"SC13","1","228152",2003,7.4
17,1.9387416595767,2.02814824729229,6.95,7.6,"SC13","1","228152",2004,8
18,2.02814824729229,2.00821403239147,7.6,7.45,"SC13","1","228152",2005,8.4
19,2.00821403239147,2.07317192866624,7.45,7.95,"SC13","1","228152",2006,8.6
20,2.07317192866624,2.08567209143047,7.95,8.05,"SC13","1","228152",2007,9.5
21,2.08567209143047,2.08567209143047,8.05,8.05,"SC13","1","228152",2008,11
22,2.08567209143047,2.09801792725277,8.05,8.15,"SC13","1","228152",2009,11.7
23,2.09801792725277,1.54756250871601,8.15,4.7,"SC13","1","228152",2010,10.5
24,1.54756250871601,1.78339121955754,4.7,5.95,"SC13","1","228152",2011,10.5
25,1.78339121955754,1.64865862558738,5.95,5.2,"SC13","1","228152",2012,10.5
26,1.64865862558738,NA,5.2,NA,"SC13","0","228152",2013,NA
16,NA,1.50851199384414,NA,4.52,"SC13","1","228183",2003,4
17,1.50851199384414,1.73165554515835,4.52,5.65,"SC13","1","228183",2004,4.4
18,1.73165554515835,1.68639895357023,5.65,5.4,"SC13","1","228183",2005,4.9
19,1.68639895357023,1.63899671467564,5.4,5.15,"SC13","1","228183",2006,5
20,1.63899671467564,1.65822807660353,5.15,5.25,"SC13","1","228183",2007,5.9
21,1.65822807660353,1.65822807660353,5.25,5.25,"SC13","1","228183",2008,6.6
22,1.65822807660353,1.81645208181843,5.25,6.15,"SC13","1","228183",2009,7.5
23,1.81645208181843,1.9387416595767,6.15,6.95,"SC13","1","228183",2010,8.6
24,1.9387416595767,1.96009478404727,6.95,7.1,"SC13","1","228183",2011,9.8
25,1.96009478404727,1.94591014905531,7.1,7,"SC13","1","228183",2012,11
26,1.94591014905531,1.98100146886658,7,7.25,"SC13","1","228183",2013,11.7
27,1.98100146886658,2.06686275947298,7.25,7.9,"SC13","1","228183",2014,11.8
28,2.06686275947298,2.05412373369555,7.9,7.8,"SC13","1","228183",2015,11.7
29,2.05412373369555,2.07944154167984,7.8,8,"SC13","1","228183",2016,12.1
16,NA,1.39871688111845,NA,4.05,"SC13","1","228190",2003,4.25
17,1.39871688111845,1.54329810992956,4.05,4.68,"SC13","1","228190",2004,4.4
18,1.54329810992956,1.5993875765806,4.68,4.95,"SC13","1","228190",2005,4.6
19,1.5993875765806,1.5993875765806,4.95,4.95,"SC13","1","228190",2006,4.7
20,1.5993875765806,1.54756250871601,4.95,4.7,"SC13","1","228190",2007,5
21,1.54756250871601,1.54756250871601,4.7,4.7,"SC13","1","228190",2008,5.65
22,1.54756250871601,1.5830939370945,4.7,4.87,"SC13","1","228190",2009,6.1
23,1.5830939370945,1.16315080980568,4.87,3.2,"SC13","1","228190",2010,6.3
24,1.16315080980568,1.58923520511658,3.2,4.9,"SC13","1","228190",2011,6
25,1.58923520511658,1.41098697371026,4.9,4.1,"SC13","1","228190",2012,6.3
26,1.41098697371026,1.24703229378638,4.1,3.48,"SC13","1","228190",2013,6
28,1.24703229378638,NA,3.48,NA,"SC13","0","228190",2015,NA
19,NA,1.30291275218084,NA,3.68,"SC13","1","228220",2006,2.5
20,1.30291275218084,0.832909122935104,3.68,2.3,"SC13","0","228220",2007,NA
16,NA,1.56234630490025,NA,4.77,"SC13","1","228237",2003,3.5
17,1.56234630490025,1.62924053973028,4.77,5.1,"SC13","1","228237",2004,3.5
18,1.62924053973028,NA,5.1,NA,"SC13","0","228237",2005,NA
16,NA,1.38629436111989,NA,4,"SC13","1","228251",2003,2.5
17,1.38629436111989,1.4747630091075,4,4.37,"SC13","1","228251",2004,2.6
18,1.4747630091075,NA,4.37,NA,"SC13","0","228251",2005,NA
16,NA,1.8213182714696,NA,6.18,"SC13","1","228275",2003,4.75
17,1.8213182714696,1.8213182714696,6.18,6.18,"SC13","1","228275",2004,5.4
18,1.8213182714696,1.81645208181843,6.18,6.15,"SC13","1","228275",2005,5.9
19,1.81645208181843,1.78842056796254,6.15,5.98,"SC13","1","228275",2006,6
20,1.78842056796254,1.43508452528932,5.98,4.2,"SC13","1","228275",2007,6.9
21,1.43508452528932,1.43508452528932,4.2,4.2,"SC13","1","228275",2008,7
22,1.43508452528932,1.62924053973028,4.2,5.1,"SC13","1","228275",2009,7.1
23,1.62924053973028,1.73165554515835,5.1,5.65,"SC13","1","228275",2010,7.7
24,1.73165554515835,1.77495235091167,5.65,5.9,"SC13","1","228275",2011,7.7
25,1.77495235091167,1.93007108502557,5.9,6.89,"SC13","1","228275",2012,8.9
26,1.93007108502557,1.94591014905531,6.89,7,"SC13","1","228275",2013,9.7
27,1.94591014905531,2.00552585872967,7,7.43,"SC13","1","228275",2014,9.5
28,2.00552585872967,1.94591014905531,7.43,7,"SC13","1","228275",2015,9.4
29,1.94591014905531,1.95727390770563,7,7.08,"SC13","1","228275",2016,9.6
17,NA,1.80828877117927,NA,6.1,"SC13","1","228312",2004,5.7
18,1.80828877117927,1.73165554515835,6.1,5.65,"SC13","1","228312",2005,6.1
19,1.73165554515835,1.50851199384414,5.65,4.52,"SC13","1","228312",2006,6
20,1.50851199384414,1.7404661748405,4.52,5.7,"SC13","1","228312",2007,6.1
21,1.7404661748405,1.7404661748405,5.7,5.7,"SC13","1","228312",2008,6.2
22,1.7404661748405,1.79175946922805,5.7,6,"SC13","1","228312",2009,7.3
23,1.79175946922805,1.85629799036563,6,6.4,"SC13","1","228312",2010,8
24,1.85629799036563,1.90210752639692,6.4,6.7,"SC13","1","228312",2011,8.7
25,1.90210752639692,1.87180217690159,6.7,6.5,"SC13","1","228312",2012,9
26,1.87180217690159,1.78339121955754,6.5,5.95,"SC13","1","228312",2013,9.7
27,1.78339121955754,1.88706964903238,5.95,6.6,"SC13","1","228312",2014,10
28,1.88706964903238,1.8484548129046,6.6,6.35,"SC13","1","228312",2015,9.6
29,1.8484548129046,1.880990602956,6.35,6.56,"SC13","1","228312",2016,9.8
16,NA,1.85941811770187,NA,6.42,"SC13","1","228329",2003,5.7
17,1.85941811770187,1.90954250488444,6.42,6.75,"SC13","1","228329",2004,6.3
18,1.90954250488444,1.92424865227413,6.75,6.85,"SC13","1","228329",2005,7
19,1.92424865227413,1.9139771019523,6.85,6.78,"SC13","1","228329",2006,7
20,1.9139771019523,1.92424865227413,6.78,6.85,"SC13","1","228329",2007,7.9
21,1.92424865227413,NA,6.85,NA,"SC13","0","228329",2008,NA
16,NA,1.91692261218206,NA,6.8,"SC13","1","228367",2003,6.7
17,1.91692261218206,1.87946504964716,6.8,6.55,"SC13","1","228367",2004,7.4
18,1.87946504964716,1.75785791755237,6.55,5.8,"SC13","1","228367",2005,7.7
19,1.75785791755237,1.80828877117927,5.8,6.1,"SC13","1","228367",2006,7.7
20,1.80828877117927,1.8484548129046,6.1,6.35,"SC13","1","228367",2007,8.1
21,1.8484548129046,1.8484548129046,6.35,6.35,"SC13","1","228367",2008,8.8
22,1.8484548129046,1.80828877117927,6.35,6.1,"SC13","1","228367",2009,9.4
23,1.80828877117927,1.88706964903238,6.1,6.6,"SC13","1","228367",2010,10.3
24,1.88706964903238,1.6094379124341,6.6,5,"SC13","1","228367",2011,11.7
25,1.6094379124341,1.6094379124341,5,5,"SC13","1","228367",2012,12.6
26,1.6094379124341,1.64865862558738,5,5.2,"SC13","1","228367",2013,12.2
27,1.64865862558738,1.73165554515835,5.2,5.65,"SC13","1","228367",2014,16.5
28,1.73165554515835,1.64865862558738,5.65,5.2,"SC13","1","228367",2015,11.6
29,1.64865862558738,1.52605630349505,5.2,4.6,"SC13","1","228367",2016,11.5
16,NA,1.94591014905531,NA,7,"SC13","1","228404",2003,7
17,1.94591014905531,2.00148000021012,7,7.4,"SC13","1","228404",2004,7.35
18,2.00148000021012,1.92716410623426,7.4,6.87,"SC13","1","228404",2005,7.9
19,1.92716410623426,1.90359895098359,6.87,6.71,"SC13","1","228404",2006,8.1
20,1.90359895098359,1.82454929205105,6.71,6.2,"SC13","1","228404",2007,9.2
