UID, Año,Plot,Einicial,Ecenso,Trans,Cuadro,Sample,Categoría,Etiqueta,Especie,X,Y,Supv,Altura,DB1,DB2,DB3,DB4,DB5,DB6,DB7,DB8,DB9,DB10,DB11,DB12,DB13,DB14,DB15,DB16,DB17,DB18,DB19,DB20,DB21,DB22,DB23,DB24,DB min,DB max,AB soto (m2/1ha),AB soto (cm2/1ha),AB soto (cm2),Sample (m2),Densidad soto sitio (32m2),Regen,LF,Observaciones
SS12-424011,2010,12,9,16,4,8,32,<1,N87,Mimosa eurycarpa,3.6,8.27,1,4.7,2.92,,3.98,4.22,,,,,,,,,,,,,,,,,,,,,2.92,4.22,1.03513514440375,10351.3514440375,33.1243246209201,32,,,T,s/e ya estaba
SS12-424011,2011,12,9,17,4,8,32,<1,N87,Mimosa eurycarpa,3.6,8.27,1,5.2,4,,4.2,3.5,,,,,,,,,,,,,,,,,,,,,3.5,4.2,1.12631005369715,11263.1005369715,36.0419217183089,32,,,T,Medir abajo
SS12-424011,2012,12,9,18,4,8,32,<1,N87,Mimosa eurycarpa,3.6,8.27,1,4.5,3.822,3.917,,,,,,,,,,,,,,,,,,,,,,,3.822,3.917,0.735097657090663,7350.97657090663,23.5231250269012,32,,,T,Enorme olvidada. Medida abajo (arriba no alcanza 5)
SS12-424011,2013,12,9,19,4,8,32,<1,N87,Mimosa eurycarpa,3.6,8.27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS12-424011,2014,12,9,20,4,8,32,<1,N87,Mimosa eurycarpa,3.6,8.27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS12-424011,2015,12,9,21,4,8,32,<1,N87,Mimosa eurycarpa,3.6,8.27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS12-424011,2016,12,9,21,4,8,32,<1,N87,Mimosa eurycarpa,3.6,8.27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450546,2003,13,16,16,1,2,32,<1,89,Mimosa eurycarpa,0.33,2.04,1,3.01,0.89,,,,,,,,,,,,,,,,,,,,,,,,0.89,0.89,0.019441058913348,194.410589133475,0.622113885227119,32,,S,T,casi mta.
SS13-450546,2004,13,16,17,1,2,32,<1,89,Mimosa eurycarpa,0.33,2.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS13-450546,2005,13,16,19,1,2,32,<1,89,Mimosa eurycarpa,0.33,2.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS13-450546,2006,13,16,20,1,2,32,<1,89,Mimosa eurycarpa,0.33,2.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS13-450546,2007,13,16,21,1,2,32,<1,89,Mimosa eurycarpa,0.33,2.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450546,2008,13,16,21,1,2,32,<1,89,Mimosa eurycarpa,0.33,2.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450546,2009,13,16,21,1,2,32,<1,89,Mimosa eurycarpa,0.33,2.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450546,2010,13,16,21,1,2,32,<1,89,Mimosa eurycarpa,0.33,2.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450546,2011,13,16,21,1,2,32,<1,89,Mimosa eurycarpa,0.33,2.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450546,2012,13,16,21,1,2,32,<1,89,Mimosa eurycarpa,0.33,2.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450546,2013,13,16,21,1,2,32,<1,89,Mimosa eurycarpa,0.33,2.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450546,2014,13,16,21,1,2,32,<1,89,Mimosa eurycarpa,0.33,2.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450546,2015,13,16,21,1,2,32,<1,89,Mimosa eurycarpa,0.33,2.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450546,2016,13,16,21,1,2,32,<1,89,Mimosa eurycarpa,0.33,2.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-425407,2003,13,16,16,2,3,32,<1,83,Mimosa eurycarpa,0.53,0.46,1,1.5,0.73,,,,,,,,,,,,,,,,,,,,,,,,0.73,0.73,0.013079333789828,130.793337898281,0.4185386812745,32,,S,T,
SS13-425407,2004,13,16,17,2,3,32,<1,83,Mimosa eurycarpa,0.53,0.46,1,1.47,0.8,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.8,0.015707963267949,157.07963267949,0.502654824574367,32,,S,T,rama gde rota
SS13-425407,2005,13,16,18,2,3,32,<1,83,Mimosa eurycarpa,0.53,0.46,1,1.78,0.82,,,,,,,,,,,,,,,,,,,,,,,,0.82,0.82,0.016503178908389,165.031789083889,0.528101725068444,32,,S,T,
SS13-425407,2006,13,16,19,2,3,32,<1,83,Mimosa eurycarpa,0.53,0.46,1,0.2,0.941,,,,,,,,,,,,,,,,,,,,,,,,0.941,0.941,0.021732973472604,217.329734726042,0.695455151123336,32,,S,T,macheteada con reb
SS13-425407,2007,13,16,20,2,3,32,<1,83,Mimosa eurycarpa,0.53,0.46,1,0.83,0.97,,,,,,,,,,,,,,,,,,,,,,,,0.97,0.97,0.023093160373146,230.931603731456,0.738981131940659,32,,S,T,
SS13-425407,2008,13,16,21,2,3,32,<1,83,Mimosa eurycarpa,0.53,0.46,1,0.67,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.02454369260617,245.436926061703,0.785398163397448,32,,,,
SS13-425407,2009,13,16,22,2,3,32,<1,83,Mimosa eurycarpa,0.53,0.46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,excavó tuza
SS13-425407,2010,13,16,23,2,3,32,<1,83,Mimosa eurycarpa,0.53,0.46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,excavó tuza
SS13-425407,2011,13,16,24,2,3,32,<1,83,Mimosa eurycarpa,0.53,0.46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,excavó tuza
SS13-425407,2012,13,16,25,2,3,32,<1,83,Mimosa eurycarpa,0.53,0.46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,excavó tuza
SS13-425407,2013,13,16,26,2,3,32,<1,83,Mimosa eurycarpa,0.53,0.46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,excavó tuza
SS13-425407,2014,13,16,27,2,3,32,<1,83,Mimosa eurycarpa,0.53,0.46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,excavó tuza
SS13-425407,2015,13,16,28,2,3,32,<1,83,Mimosa eurycarpa,0.53,0.46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,excavó tuza
SS13-425407,2016,13,16,28,2,3,32,<1,83,Mimosa eurycarpa,0.53,0.46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,excavó tuza
SS13-450171,2003,13,16,16,2,4,32,<1,102,Mimosa eurycarpa,0.78,11.76,1,0.46,0.25,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.25,0.001533980787886,15.3398078788564,0.049087385212341,32,,S,T,
SS13-450171,2004,13,16,17,2,4,32,<1,102,Mimosa eurycarpa,0.78,11.76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS13-450171,2005,13,16,19,2,4,32,<1,102,Mimosa eurycarpa,0.78,11.76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS13-450171,2006,13,16,20,2,4,32,<1,102,Mimosa eurycarpa,0.78,11.76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS13-450171,2007,13,16,21,2,4,32,<1,102,Mimosa eurycarpa,0.78,11.76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450171,2008,13,16,21,2,4,32,<1,102,Mimosa eurycarpa,0.78,11.76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450171,2009,13,16,21,2,4,32,<1,102,Mimosa eurycarpa,0.78,11.76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450171,2010,13,16,21,2,4,32,<1,102,Mimosa eurycarpa,0.78,11.76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450171,2011,13,16,21,2,4,32,<1,102,Mimosa eurycarpa,0.78,11.76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450171,2012,13,16,21,2,4,32,<1,102,Mimosa eurycarpa,0.78,11.76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450171,2013,13,16,21,2,4,32,<1,102,Mimosa eurycarpa,0.78,11.76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450171,2014,13,16,21,2,4,32,<1,102,Mimosa eurycarpa,0.78,11.76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450171,2015,13,16,21,2,4,32,<1,102,Mimosa eurycarpa,0.78,11.76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450171,2016,13,16,21,2,4,32,<1,102,Mimosa eurycarpa,0.78,11.76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-425469,2008,13,16,21,2,4,32,<1,E147,Mimosa eurycarpa,0.4,11.8,1,0.42,0.3,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.002208932334555,22.0893233455532,0.07068583470577,32,,,,
SS13-425469,2009,13,16,22,2,4,32,<1,E147,Mimosa eurycarpa,0.4,11.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-425469,2010,13,16,23,2,4,32,<1,E147,Mimosa eurycarpa,0.4,11.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-425469,2011,13,16,24,2,4,32,<1,E147,Mimosa eurycarpa,0.4,11.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-425469,2012,13,16,25,2,4,32,<1,E147,Mimosa eurycarpa,0.4,11.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-425469,2013,13,16,26,2,4,32,<1,E147,Mimosa eurycarpa,0.4,11.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-425469,2014,13,16,27,2,4,32,<1,E147,Mimosa eurycarpa,0.4,11.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-425469,2015,13,16,28,2,4,32,<1,E147,Mimosa eurycarpa,0.4,11.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-425469,2016,13,16,28,2,4,32,<1,E147,Mimosa eurycarpa,0.4,11.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-425476,2008,13,16,21,2,4,32,<1,E148,Mimosa eurycarpa,0.3,11.3,1,0.44,0.2,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.000981747704247,9.8174770424681,0.031415926535898,32,,,,
SS13-425476,2009,13,16,22,2,4,32,<1,E148,Mimosa eurycarpa,0.3,11.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,32,,,,Es 1?
SS13-425476,2010,13,16,23,2,4,32,<1,E148,Mimosa eurycarpa,0.3,11.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,Es 1?
SS13-425476,2011,13,16,24,2,4,32,<1,E148,Mimosa eurycarpa,0.3,11.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,Es 1?
SS13-425476,2012,13,16,25,2,4,32,<1,E148,Mimosa eurycarpa,0.3,11.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,Es 1?
SS13-425476,2013,13,16,26,2,4,32,<1,E148,Mimosa eurycarpa,0.3,11.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,Es 1?
SS13-425476,2014,13,16,27,2,4,32,<1,E148,Mimosa eurycarpa,0.3,11.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,Es 1?
SS13-425476,2015,13,16,28,2,4,32,<1,E148,Mimosa eurycarpa,0.3,11.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,Es 1?
SS13-425476,2016,13,16,28,2,4,32,<1,E148,Mimosa eurycarpa,0.3,11.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450225,2003,13,16,16,3,5,32,<1,132,Mimosa eurycarpa,0.12,6.2,1,0.95,1.28,,,,,,,,,,,,,,,,,,,,,,,,1.28,1.28,0.040212385965949,402.123859659494,1.28679635091038,32,,S,T,casi mta
SS13-450225,2004,13,16,17,3,5,32,<1,132,Mimosa eurycarpa,0.12,6.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS13-450225,2005,13,16,19,3,5,32,<1,132,Mimosa eurycarpa,0.12,6.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS13-450225,2006,13,16,20,3,5,32,<1,132,Mimosa eurycarpa,0.12,6.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS13-450225,2007,13,16,21,3,5,32,<1,132,Mimosa eurycarpa,0.12,6.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450225,2008,13,16,21,3,5,32,<1,132,Mimosa eurycarpa,0.12,6.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450225,2009,13,16,21,3,5,32,<1,132,Mimosa eurycarpa,0.12,6.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450225,2010,13,16,21,3,5,32,<1,132,Mimosa eurycarpa,0.12,6.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450225,2011,13,16,21,3,5,32,<1,132,Mimosa eurycarpa,0.12,6.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450225,2012,13,16,21,3,5,32,<1,132,Mimosa eurycarpa,0.12,6.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450225,2013,13,16,21,3,5,32,<1,132,Mimosa eurycarpa,0.12,6.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450225,2014,13,16,21,3,5,32,<1,132,Mimosa eurycarpa,0.12,6.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450225,2015,13,16,21,3,5,32,<1,132,Mimosa eurycarpa,0.12,6.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-450225,2016,13,16,21,3,5,32,<1,132,Mimosa eurycarpa,0.12,6.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-425063,2005,13,16,18,3,5,32,<1,323,Mimosa eurycarpa,1.55,6.29,1,0.3,0.17,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.17,0.000709312716318,7.09312716318321,0.022698006922186,32,,S,T,
SS13-425063,2006,13,16,19,3,5,32,<1,323,Mimosa eurycarpa,1.55,6.29,1,0.34,0.126,,,,,,,,,,,,,,,,,,,,,,,,0.126,0.126,0.000389655663816,3.89655663815559,0.012468981242098,32,,S,T,
SS13-425063,2007,13,16,20,3,5,32,<1,323,Mimosa eurycarpa,1.55,6.29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS13-425063,2008,13,16,21,3,5,32,<1,323,Mimosa eurycarpa,1.55,6.29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-425063,2009,13,16,22,3,5,32,<1,323,Mimosa eurycarpa,1.55,6.29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-425063,2010,13,16,23,3,5,32,<1,323,Mimosa eurycarpa,1.55,6.29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-425063,2011,13,16,24,3,5,32,<1,323,Mimosa eurycarpa,1.55,6.29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-425063,2012,13,16,25,3,5,32,<1,323,Mimosa eurycarpa,1.55,6.29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-425063,2013,13,16,26,3,5,32,<1,323,Mimosa eurycarpa,1.55,6.29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-425063,2014,13,16,27,3,5,32,<1,323,Mimosa eurycarpa,1.55,6.29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-425063,2015,13,16,28,3,5,32,<1,323,Mimosa eurycarpa,1.55,6.29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-425063,2016,13,16,28,3,5,32,<1,323,Mimosa eurycarpa,1.55,6.29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-424233,2003,13,16,16,4,7,32,<1,182,Mimosa eurycarpa,0.14,0.58,1,2.2,1.1,,,,,,,,,,,,,,,,,,,,,,,,1.1,1.1,0.029697868053466,296.97868053466,0.950331777710912,32,,S,T,
SS13-424233,2004,13,16,17,4,7,32,<1,182,Mimosa eurycarpa,0.14,0.58,1,2,1.02,,,,,,,,,,,,,,,,,,,,,,,,1.02,1.02,0.02553525778746,255.352577874595,0.817128249198705,32,,S,T,"medio mta, seca, altura a rama s/hojas"
SS13-424233,2005,13,16,18,4,7,32,<1,182,Mimosa eurycarpa,0.14,0.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS13-424233,2006,13,16,19,4,7,32,<1,182,Mimosa eurycarpa,0.14,0.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS13-424233,2007,13,16,20,4,7,32,<1,182,Mimosa eurycarpa,0.14,0.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS13-424233,2008,13,16,21,4,7,32,<1,182,Mimosa eurycarpa,0.14,0.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-424233,2009,13,16,22,4,7,32,<1,182,Mimosa eurycarpa,0.14,0.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-424233,2010,13,16,23,4,7,32,<1,182,Mimosa eurycarpa,0.14,0.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-424233,2011,13,16,24,4,7,32,<1,182,Mimosa eurycarpa,0.14,0.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-424233,2012,13,16,25,4,7,32,<1,182,Mimosa eurycarpa,0.14,0.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-424233,2013,13,16,26,4,7,32,<1,182,Mimosa eurycarpa,0.14,0.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-424233,2014,13,16,27,4,7,32,<1,182,Mimosa eurycarpa,0.14,0.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-424233,2015,13,16,28,4,7,32,<1,182,Mimosa eurycarpa,0.14,0.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-424233,2016,13,16,28,4,7,32,<1,182,Mimosa eurycarpa,0.14,0.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-424424,2003,13,16,16,4,8,32,<1,232,Mimosa eurycarpa,1.4,11.41,1,0.84,0.63,,,,,,,,,,,,,,,,,,,,,,,,0.63,0.63,0.009741391595389,97.4139159538898,0.311724531052447,32,,S,T,
SS13-424424,2004,13,16,17,4,8,32,<1,232,Mimosa eurycarpa,1.4,11.41,1,1.03,0.62,,,,,,,,,,,,,,,,,,,,,,,,0.62,0.62,0.009434595437812,94.3459543781185,0.301907054009979,32,,S,T,"poco vigorosa, pocas hojas"
SS13-424424,2005,13,16,18,4,8,32,<1,232,Mimosa eurycarpa,1.4,11.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS13-424424,2006,13,16,19,4,8,32,<1,232,Mimosa eurycarpa,1.4,11.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS13-424424,2007,13,16,20,4,8,32,<1,232,Mimosa eurycarpa,1.4,11.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS13-424424,2008,13,16,21,4,8,32,<1,232,Mimosa eurycarpa,1.4,11.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-424424,2009,13,16,22,4,8,32,<1,232,Mimosa eurycarpa,1.4,11.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-424424,2010,13,16,23,4,8,32,<1,232,Mimosa eurycarpa,1.4,11.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-424424,2011,13,16,24,4,8,32,<1,232,Mimosa eurycarpa,1.4,11.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-424424,2012,13,16,25,4,8,32,<1,232,Mimosa eurycarpa,1.4,11.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-424424,2013,13,16,26,4,8,32,<1,232,Mimosa eurycarpa,1.4,11.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-424424,2014,13,16,27,4,8,32,<1,232,Mimosa eurycarpa,1.4,11.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-424424,2015,13,16,28,4,8,32,<1,232,Mimosa eurycarpa,1.4,11.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-424424,2016,13,16,28,4,8,32,<1,232,Mimosa eurycarpa,1.4,11.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-424455,2003,13,16,16,4,8,32,<1,236,Mimosa eurycarpa,0.74,11.35,1,2.26,1.14,,,,,,,,,,,,,,,,,,,,,,,,1.14,1.14,0.031896982910979,318.969829109789,1.02070345315132,32,,S,T,
SS13-424455,2004,13,16,17,4,8,32,<1,236,Mimosa eurycarpa,0.74,11.35,1,2.3,1.13,,,,,,,,,,,,,,,,,,,,,,,,1.13,1.13,0.031339841088819,313.398410888188,1.0028749148422,32,,S,T,"no muy vigorosa, ramas altas mtas"
SS13-424455,2005,13,16,18,4,8,32,<1,236,Mimosa eurycarpa,0.74,11.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS13-424455,2006,13,16,19,4,8,32,<1,236,Mimosa eurycarpa,0.74,11.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS13-424455,2007,13,16,20,4,8,32,<1,236,Mimosa eurycarpa,0.74,11.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS13-424455,2008,13,16,21,4,8,32,<1,236,Mimosa eurycarpa,0.74,11.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-424455,2009,13,16,22,4,8,32,<1,236,Mimosa eurycarpa,0.74,11.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-424455,2010,13,16,23,4,8,32,<1,236,Mimosa eurycarpa,0.74,11.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-424455,2011,13,16,24,4,8,32,<1,236,Mimosa eurycarpa,0.74,11.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-424455,2012,13,16,25,4,8,32,<1,236,Mimosa eurycarpa,0.74,11.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-424455,2013,13,16,26,4,8,32,<1,236,Mimosa eurycarpa,0.74,11.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-424455,2014,13,16,27,4,8,32,<1,236,Mimosa eurycarpa,0.74,11.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-424455,2015,13,16,28,4,8,32,<1,236,Mimosa eurycarpa,0.74,11.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS13-424455,2016,13,16,28,4,8,32,<1,236,Mimosa eurycarpa,0.74,11.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-426671,2003,14,1,1,1,1,32,<1,2,Mimosa eurycarpa,3.07,3.36,1,0.63,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.004417864669111,44.1786466911065,0.141371669411541,32,1,S,T,ramif. desde suelo
SS14-426671,2004,14,1,2,1,1,32,<1,2,Mimosa eurycarpa,3.07,3.36,1,1.05,0.38,0.26,,,,,,,,,,,,,,,,,,,,,,,0.26,0.38,0.005203262832508,52.032628325081,0.166504410640259,32,1,S,T,
SS14-426671,2005,14,1,3,1,1,32,<1,2,Mimosa eurycarpa,3.07,3.36,1,0.4,0.39,,,,,,,,,,,,,,,,,,,,,,,,0.39,0.39,0.003733095645399,37.330956453985,0.119459060652752,32,1,S,T,ram. ant mts
SS14-426671,2006,14,1,4,1,1,32,<1,2,Mimosa eurycarpa,3.07,3.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,ram. ant mts
SS14-426671,2007,14,1,5,1,1,32,<1,2,Mimosa eurycarpa,3.07,3.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS14-426671,2008,14,1,6,1,1,32,<1,2,Mimosa eurycarpa,3.07,3.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-426671,2009,14,1,7,1,1,32,<1,2,Mimosa eurycarpa,3.07,3.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-426671,2010,14,1,8,1,1,32,<1,2,Mimosa eurycarpa,3.07,3.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-426671,2011,14,1,9,1,1,32,<1,2,Mimosa eurycarpa,3.07,3.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-426671,2012,14,1,10,1,1,32,<1,2,Mimosa eurycarpa,3.07,3.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-426671,2013,14,1,11,1,1,32,<1,2,Mimosa eurycarpa,3.07,3.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-426671,2014,14,1,12,1,1,32,<1,2,Mimosa eurycarpa,3.07,3.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-426671,2015,14,1,12,1,1,32,<1,2,Mimosa eurycarpa,3.07,3.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
