"Age","ln.h1","ln.h2","h1","h2","plot","sup","id","Census"
34,1.3297240096315,1.17865499634165,3.78,3.25,2,1,"pISPi3q1",2014
35,1.17865499634165,NA,3.25,NA,2,0,"pISPi3q1",2015
23,NA,1.84054963339749,NA,6.3,2,1,"pISPi599q1",2003
24,1.84054963339749,1.89311196348834,6.3,6.64,2,1,"pISPi599q1",2004
25,1.89311196348834,2.03731661537916,6.64,7.67,2,1,"pISPi599q1",2005
26,2.03731661537916,1.90954250488444,7.67,6.75,2,1,"pISPi599q1",2006
27,1.90954250488444,1.81645208181843,6.75,6.15,2,1,"pISPi599q1",2007
28,1.81645208181843,1.68639895357023,6.15,5.4,2,1,"pISPi599q1",2008
29,1.68639895357023,1.88251383249652,5.4,6.57,2,1,"pISPi599q1",2009
30,1.88251383249652,1.88251383249652,6.57,6.57,2,1,"pISPi599q1",2010
31,1.88251383249652,2.02814824729229,6.57,7.6,2,1,"pISPi599q1",2011
32,2.02814824729229,1.83736998048011,7.6,6.28,2,1,"pISPi599q1",2012
33,1.83736998048011,2.04122032885964,6.28,7.7,2,1,"pISPi599q1",2013
34,2.04122032885964,2.04122032885964,7.7,7.7,2,1,"pISPi599q1",2014
35,2.04122032885964,2.01089499914473,7.7,7.47,2,1,"pISPi599q1",2015
36,2.01089499914473,1.97408102602201,7.47,7.2,2,1,"pISPi599q1",2016
23,NA,1.79175946922805,NA,6,2,1,"pISPi600q2",2003
24,1.79175946922805,1.86097453824953,6,6.43,2,1,"pISPi600q2",2004
25,1.86097453824953,1.90210752639692,6.43,6.7,2,1,"pISPi600q2",2005
26,1.90210752639692,1.8484548129046,6.7,6.35,2,1,"pISPi600q2",2006
27,1.8484548129046,1.80005827204275,6.35,6.05,2,1,"pISPi600q2",2007
28,1.80005827204275,1.79175946922805,6.05,6,2,1,"pISPi600q2",2008
29,1.79175946922805,1.76473079684014,6,5.84,2,1,"pISPi600q2",2009
30,1.76473079684014,1.79175946922805,5.84,6,2,1,"pISPi600q2",2010
31,1.79175946922805,1.88706964903238,6,6.6,2,1,"pISPi600q2",2011
32,1.88706964903238,1.880990602956,6.6,6.56,2,1,"pISPi600q2",2012
33,1.880990602956,2.02154756326093,6.56,7.55,2,1,"pISPi600q2",2013
34,2.02154756326093,2.02683159140754,7.55,7.59,2,1,"pISPi600q2",2014
35,2.02683159140754,1.93152141160321,7.59,6.9,2,1,"pISPi600q2",2015
36,1.93152141160321,1.98100146886658,6.9,7.25,2,1,"pISPi600q2",2016
23,NA,1.64865862558738,NA,5.2,2,1,"pISPi601q2",2003
24,1.64865862558738,1.84371920815877,5.2,6.32,2,1,"pISPi601q2",2004
25,1.84371920815877,1.82454929205105,6.32,6.2,2,1,"pISPi601q2",2005
26,1.82454929205105,1.79175946922805,6.2,6,2,1,"pISPi601q2",2006
27,1.79175946922805,1.7263316639056,6,5.62,2,1,"pISPi601q2",2007
28,1.7263316639056,1.66770682055808,5.62,5.3,2,1,"pISPi601q2",2008
29,1.66770682055808,1.79175946922805,5.3,6,2,1,"pISPi601q2",2009
30,1.79175946922805,1.66770682055808,6,5.3,2,1,"pISPi601q2",2010
31,1.66770682055808,1.87180217690159,5.3,6.5,2,1,"pISPi601q2",2011
32,1.87180217690159,1.71559810826249,6.5,5.56,2,1,"pISPi601q2",2012
33,1.71559810826249,1.97408102602201,5.56,7.2,2,1,"pISPi601q2",2013
34,1.97408102602201,1.90210752639692,7.2,6.7,2,1,"pISPi601q2",2014
35,1.90210752639692,1.90210752639692,6.7,6.7,2,1,"pISPi601q2",2015
36,1.90210752639692,1.94017947434633,6.7,6.96,2,1,"pISPi601q2",2016
23,NA,1.68639895357023,NA,5.4,2,1,"pISPi603q2",2003
24,1.68639895357023,1.79175946922805,5.4,6,2,1,"pISPi603q2",2004
25,1.79175946922805,1.68639895357023,6,5.4,2,1,"pISPi603q2",2005
26,1.68639895357023,1.7404661748405,5.4,5.7,2,1,"pISPi603q2",2006
27,1.7404661748405,1.57897870494939,5.7,4.85,2,1,"pISPi603q2",2007
28,1.57897870494939,NA,4.85,NA,2,0,"pISPi603q2",2008
23,NA,1.68639895357023,NA,5.4,2,1,"pISPi610q3",2003
24,1.68639895357023,1.81645208181843,5.4,6.15,2,1,"pISPi610q3",2004
25,1.81645208181843,1.63899671467564,6.15,5.15,2,1,"pISPi610q3",2005
26,1.63899671467564,1.66203036255327,5.15,5.27,2,1,"pISPi610q3",2006
27,1.66203036255327,1.68639895357023,5.27,5.4,2,1,"pISPi610q3",2007
28,1.68639895357023,1.73165554515835,5.4,5.65,2,1,"pISPi610q3",2008
29,1.73165554515835,1.7404661748405,5.65,5.7,2,1,"pISPi610q3",2009
30,1.7404661748405,1.85629799036563,5.7,6.4,2,1,"pISPi610q3",2010
31,1.85629799036563,1.84054963339749,6.4,6.3,2,1,"pISPi610q3",2011
32,1.84054963339749,1.88706964903238,6.3,6.6,2,1,"pISPi610q3",2012
33,1.88706964903238,2.01490302054226,6.6,7.5,2,1,"pISPi610q3",2013
34,2.01490302054226,1.90061387414014,7.5,6.69,2,1,"pISPi610q3",2014
35,1.90061387414014,1.85629799036563,6.69,6.4,2,1,"pISPi610q3",2015
36,1.85629799036563,1.9473377010465,6.4,7.01,2,1,"pISPi610q3",2016
26,NA,1.75785791755237,NA,5.8,2,1,"pISPi627q4",2006
27,1.75785791755237,1.69561560867515,5.8,5.45,2,1,"pISPi627q4",2007
28,1.69561560867515,1.79175946922805,5.45,6,2,1,"pISPi627q4",2008
29,1.79175946922805,1.8484548129046,6,6.35,2,1,"pISPi627q4",2009
30,1.8484548129046,1.75785791755237,6.35,5.8,2,1,"pISPi627q4",2010
31,1.75785791755237,1.81645208181843,5.8,6.15,2,1,"pISPi627q4",2011
32,1.81645208181843,1.82454929205105,6.15,6.2,2,1,"pISPi627q4",2012
33,1.82454929205105,1.84687876844913,6.2,6.34,2,1,"pISPi627q4",2013
34,1.84687876844913,1.98787434815435,6.34,7.3,2,1,"pISPi627q4",2014
35,1.98787434815435,1.94876321803772,7.3,7.02,2,1,"pISPi627q4",2015
36,1.94876321803772,1.88706964903238,7.02,6.6,2,1,"pISPi627q4",2016
23,NA,1.66770682055808,NA,5.3,2,1,"pISPi631q4",2003
24,1.66770682055808,1.7404661748405,5.3,5.7,2,1,"pISPi631q4",2004
25,1.7404661748405,1.57897870494939,5.7,4.85,2,1,"pISPi631q4",2005
26,1.57897870494939,1.68639895357023,4.85,5.4,2,1,"pISPi631q4",2006
27,1.68639895357023,1.45861502269952,5.4,4.3,2,1,"pISPi631q4",2007
28,1.45861502269952,1.66770682055808,4.3,5.3,2,1,"pISPi631q4",2008
29,1.66770682055808,1.68639895357023,5.3,5.4,2,1,"pISPi631q4",2009
30,1.68639895357023,1.64865862558738,5.4,5.2,2,1,"pISPi631q4",2010
31,1.64865862558738,1.80828877117927,5.2,6.1,2,1,"pISPi631q4",2011
32,1.80828877117927,1.87946504964716,6.1,6.55,2,1,"pISPi631q4",2012
33,1.87946504964716,1.89911798754855,6.55,6.68,2,1,"pISPi631q4",2013
34,1.89911798754855,1.97408102602201,6.68,7.2,2,1,"pISPi631q4",2014
35,1.97408102602201,1.89761985992753,7.2,6.67,2,1,"pISPi631q4",2015
36,1.89761985992753,1.85159946958407,6.67,6.37,2,1,"pISPi631q4",2016
33,NA,1.72097928716701,NA,5.59,2,1,"pISPi634q4",2013
34,1.72097928716701,1.55814461804655,5.59,4.75,2,1,"pISPi634q4",2014
35,1.55814461804655,1.69009581545155,4.75,5.42,2,1,"pISPi634q4",2015
36,1.69009581545155,1.66770682055808,5.42,5.3,2,1,"pISPi634q4",2016
23,NA,1.88706964903238,NA,6.6,2,1,"pISPi636q1",2003
24,1.88706964903238,1.90210752639692,6.6,6.7,2,1,"pISPi636q1",2004
25,1.90210752639692,1.78339121955754,6.7,5.95,2,1,"pISPi636q1",2005
26,1.78339121955754,1.81645208181843,5.95,6.15,2,1,"pISPi636q1",2006
27,1.81645208181843,1.80828877117927,6.15,6.1,2,1,"pISPi636q1",2007
28,1.80828877117927,2.00148000021012,6.1,7.4,2,1,"pISPi636q1",2008
29,2.00148000021012,1.75785791755237,7.4,5.8,2,1,"pISPi636q1",2009
30,1.75785791755237,1.6094379124341,5.8,5,2,1,"pISPi636q1",2010
31,1.6094379124341,1.58923520511658,5,4.9,2,1,"pISPi636q1",2011
32,1.58923520511658,1.9823798288367,4.9,7.26,2,1,"pISPi636q1",2012
33,1.9823798288367,1.83736998048011,7.26,6.28,2,1,"pISPi636q1",2013
34,1.83736998048011,1.64865862558738,6.28,5.2,2,1,"pISPi636q1",2014
35,1.64865862558738,1.90210752639692,5.2,6.7,2,1,"pISPi636q1",2015
36,1.90210752639692,1.6094379124341,6.7,5,2,1,"pISPi636q1",2016
23,NA,1.76644166124377,NA,5.85,2,1,"pISPi643q1",2003
24,1.76644166124377,2.02154756326093,5.85,7.55,2,1,"pISPi643q1",2004
25,2.02154756326093,1.79508725932073,7.55,6.02,2,1,"pISPi643q1",2005
26,1.79508725932073,1.82454929205105,6.02,6.2,2,1,"pISPi643q1",2006
27,1.82454929205105,1.74919985480926,6.2,5.75,2,1,"pISPi643q1",2007
28,1.74919985480926,1.77495235091167,5.75,5.9,2,1,"pISPi643q1",2008
29,1.77495235091167,1.90210752639692,5.9,6.7,2,1,"pISPi643q1",2009
30,1.90210752639692,1.90210752639692,6.7,6.7,2,1,"pISPi643q1",2010
31,1.90210752639692,1.90210752639692,6.7,6.7,2,1,"pISPi643q1",2011
32,1.90210752639692,1.90210752639692,6.7,6.7,2,1,"pISPi643q1",2012
33,1.90210752639692,1.94161522477243,6.7,6.97,2,1,"pISPi643q1",2013
34,1.94161522477243,1.90210752639692,6.97,6.7,2,1,"pISPi643q1",2014
35,1.90210752639692,1.85002837735203,6.7,6.36,2,1,"pISPi643q1",2015
36,1.85002837735203,1.79175946922805,6.36,6,2,1,"pISPi643q1",2016
23,NA,1.53686721959926,NA,4.65,2,1,"pISPi647q1",2003
24,1.53686721959926,1.58923520511658,4.65,4.9,2,1,"pISPi647q1",2004
25,1.58923520511658,1.58923520511658,4.9,4.9,2,1,"pISPi647q1",2005
26,1.58923520511658,1.54756250871601,4.9,4.7,2,1,"pISPi647q1",2006
27,1.54756250871601,1.58923520511658,4.7,4.9,2,1,"pISPi647q1",2007
28,1.58923520511658,1.6094379124341,4.9,5,2,1,"pISPi647q1",2008
29,1.6094379124341,1.62924053973028,5,5.1,2,1,"pISPi647q1",2009
30,1.62924053973028,1.70474809223843,5.1,5.5,2,1,"pISPi647q1",2010
31,1.70474809223843,1.67709656090792,5.5,5.35,2,1,"pISPi647q1",2011
32,1.67709656090792,1.71379792775834,5.35,5.55,2,1,"pISPi647q1",2012
33,1.71379792775834,1.62334081760309,5.55,5.07,2,1,"pISPi647q1",2013
34,1.62334081760309,1.56861591791385,5.07,4.8,2,1,"pISPi647q1",2014
35,1.56861591791385,1.51072193949494,4.8,4.53,2,1,"pISPi647q1",2015
36,1.51072193949494,1.35325450704169,4.53,3.87,2,1,"pISPi647q1",2016
23,NA,1.88706964903238,NA,6.6,2,1,"pISPi649q2",2003
24,1.88706964903238,1.79508725932073,6.6,6.02,2,1,"pISPi649q2",2004
25,1.79508725932073,1.7404661748405,6.02,5.7,2,1,"pISPi649q2",2005
26,1.7404661748405,1.85629799036563,5.7,6.4,2,1,"pISPi649q2",2006
27,1.85629799036563,1.55814461804655,6.4,4.75,2,1,"pISPi649q2",2007
28,1.55814461804655,1.62924053973028,4.75,5.1,2,1,"pISPi649q2",2008
29,1.62924053973028,1.64287268852034,5.1,5.17,2,1,"pISPi649q2",2009
30,1.64287268852034,1.7404661748405,5.17,5.7,2,1,"pISPi649q2",2010
31,1.7404661748405,1.85629799036563,5.7,6.4,2,1,"pISPi649q2",2011
32,1.85629799036563,1.90210752639692,6.4,6.7,2,1,"pISPi649q2",2012
33,1.90210752639692,1.99470031322475,6.7,7.35,2,1,"pISPi649q2",2013
34,1.99470031322475,1.96009478404727,7.35,7.1,2,1,"pISPi649q2",2014
35,1.96009478404727,1.94161522477243,7.1,6.97,2,1,"pISPi649q2",2015
36,1.94161522477243,1.93441576962958,6.97,6.92,2,1,"pISPi649q2",2016
23,NA,1.96009478404727,NA,7.1,2,1,"pISPi651q2",2003
24,1.96009478404727,2.01089499914473,7.1,7.47,2,1,"pISPi651q2",2004
25,2.01089499914473,1.94591014905531,7.47,7,2,1,"pISPi651q2",2005
26,1.94591014905531,1.9213246735827,7,6.83,2,1,"pISPi651q2",2006
27,1.9213246735827,2.00148000021012,6.83,7.4,2,1,"pISPi651q2",2007
28,2.00148000021012,1.6094379124341,7.4,5,2,1,"pISPi651q2",2008
29,1.6094379124341,1.69009581545155,5,5.42,2,1,"pISPi651q2",2009
30,1.69009581545155,1.79175946922805,5.42,6,2,1,"pISPi651q2",2010
31,1.79175946922805,1.82454929205105,6,6.2,2,1,"pISPi651q2",2011
32,1.82454929205105,1.94304891677428,6.2,6.98,2,1,"pISPi651q2",2012
33,1.94304891677428,2.06051353179432,6.98,7.85,2,1,"pISPi651q2",2013
34,2.06051353179432,1.93152141160321,7.85,6.9,2,1,"pISPi651q2",2014
35,1.93152141160321,1.88251383249652,6.9,6.57,2,1,"pISPi651q2",2015
36,1.88251383249652,1.91692261218206,6.57,6.8,2,1,"pISPi651q2",2016
23,NA,1.3609765531356,NA,3.9,2,1,"pISPi652q2",2003
24,1.3609765531356,1.36863942588117,3.9,3.93,2,1,"pISPi652q2",2004
25,1.36863942588117,1.45161382724053,3.93,4.27,2,1,"pISPi652q2",2005
26,1.45161382724053,1.43508452528932,4.27,4.2,2,1,"pISPi652q2",2006
27,1.43508452528932,0.854415328156068,4.2,2.35,2,1,"pISPi652q2",2007
28,0.854415328156068,1.38629436111989,2.35,4,2,1,"pISPi652q2",2008
29,1.38629436111989,1.45861502269952,4,4.3,2,1,"pISPi652q2",2009
30,1.45861502269952,1.66770682055808,4.3,5.3,2,1,"pISPi652q2",2010
31,1.66770682055808,1.74919985480926,5.3,5.75,2,1,"pISPi652q2",2011
32,1.74919985480926,1.83258146374831,5.75,6.25,2,1,"pISPi652q2",2012
33,1.83258146374831,1.67709656090792,6.25,5.35,2,1,"pISPi652q2",2013
34,1.67709656090792,1.80828877117927,5.35,6.1,2,1,"pISPi652q2",2014
35,1.80828877117927,1.70474809223843,6.1,5.5,2,1,"pISPi652q2",2015
36,1.70474809223843,1.62136648329937,5.5,5.06,2,1,"pISPi652q2",2016
23,NA,1.68639895357023,NA,5.4,2,1,"pISPi653q2",2003
24,1.68639895357023,1.76814960358892,5.4,5.86,2,1,"pISPi653q2",2004
25,1.76814960358892,1.73165554515835,5.86,5.65,2,1,"pISPi653q2",2005
26,1.73165554515835,1.7404661748405,5.65,5.7,2,1,"pISPi653q2",2006
27,1.7404661748405,1.74919985480926,5.7,5.75,2,1,"pISPi653q2",2007
28,1.74919985480926,1.7404661748405,5.75,5.7,2,1,"pISPi653q2",2008
29,1.7404661748405,1.73165554515835,5.7,5.65,2,1,"pISPi653q2",2009
30,1.73165554515835,1.64865862558738,5.65,5.2,2,1,"pISPi653q2",2010
31,1.64865862558738,1.7227665977411,5.2,5.6,2,1,"pISPi653q2",2011
32,1.7227665977411,1.78170913337455,5.6,5.94,2,1,"pISPi653q2",2012
33,1.78170913337455,1.90210752639692,5.94,6.7,2,1,"pISPi653q2",2013
34,1.90210752639692,1.79175946922805,6.7,6,2,1,"pISPi653q2",2014
35,1.79175946922805,1.85159946958407,6,6.37,2,1,"pISPi653q2",2015
36,1.85159946958407,1.88706964903238,6.37,6.6,2,1,"pISPi653q2",2016
23,NA,1.62924053973028,NA,5.1,2,1,"pISPi654q2",2003
24,1.62924053973028,1.6094379124341,5.1,5,2,1,"pISPi654q2",2004
25,1.6094379124341,1.49738840862548,5,4.47,2,1,"pISPi654q2",2005
26,1.49738840862548,1.19392246847243,4.47,3.3,2,1,"pISPi654q2",2006
27,1.19392246847243,1.22377543162212,3.3,3.4,2,1,"pISPi654q2",2007
28,1.22377543162212,NA,3.4,NA,2,1,"pISPi654q2",2008
29,NA,1.6094379124341,NA,5,2,1,"pISPi654q2",2009
30,1.6094379124341,1.56861591791385,5,4.8,2,1,"pISPi654q2",2010
31,1.56861591791385,1.58923520511658,4.8,4.9,2,1,"pISPi654q2",2011
32,1.58923520511658,1.6094379124341,4.9,5,2,1,"pISPi654q2",2012
33,1.6094379124341,1.5993875765806,5,4.95,2,1,"pISPi654q2",2013
34,1.5993875765806,1.3609765531356,4.95,3.9,2,1,"pISPi654q2",2014
35,1.3609765531356,1.62334081760309,3.9,5.07,2,1,"pISPi654q2",2015
36,1.62334081760309,1.38629436111989,5.07,4,2,1,"pISPi654q2",2016
33,NA,1.55180879959746,NA,4.72,2,1,"pISPi655q2",2013
34,1.55180879959746,1.58923520511658,4.72,4.9,2,1,"pISPi655q2",2014
35,1.58923520511658,1.49738840862548,4.9,4.47,2,1,"pISPi655q2",2015
36,1.49738840862548,1.25276296849537,4.47,3.5,2,1,"pISPi655q2",2016
23,NA,1.75785791755237,NA,5.8,2,1,"pISPi657q3",2003
24,1.75785791755237,1.90061387414014,5.8,6.69,2,1,"pISPi657q3",2004
25,1.90061387414014,1.77495235091167,6.69,5.9,2,1,"pISPi657q3",2005
26,1.77495235091167,NA,5.9,NA,2,0,"pISPi657q3",2006
23,NA,1.80828877117927,NA,6.1,2,1,"pISPi658q3",2003
24,1.80828877117927,1.83258146374831,6.1,6.25,2,1,"pISPi658q3",2004
25,1.83258146374831,1.88706964903238,6.25,6.6,2,1,"pISPi658q3",2005
26,1.88706964903238,1.66770682055808,6.6,5.3,2,1,"pISPi658q3",2006
27,1.66770682055808,1.47017584510059,5.3,4.35,2,1,"pISPi658q3",2007
28,1.47017584510059,1.56861591791385,4.35,4.8,2,1,"pISPi658q3",2008
29,1.56861591791385,1.62531126159039,4.8,5.08,2,1,"pISPi658q3",2009
30,1.62531126159039,1.79175946922805,5.08,6,2,1,"pISPi658q3",2010
31,1.79175946922805,1.87180217690159,6,6.5,2,1,"pISPi658q3",2011
32,1.87180217690159,1.88251383249652,6.5,6.57,2,1,"pISPi658q3",2012
33,1.88251383249652,1.91692261218206,6.57,6.8,2,1,"pISPi658q3",2013
34,1.91692261218206,1.97685495290473,6.8,7.22,2,1,"pISPi658q3",2014
35,1.97685495290473,NA,7.22,NA,2,0,"pISPi658q3",2015
31,NA,1.45861502269952,NA,4.3,2,1,"pISPi659q4",2011
32,1.45861502269952,1.77495235091167,4.3,5.9,2,1,"pISPi659q4",2012
33,1.77495235091167,1.88706964903238,5.9,6.6,2,1,"pISPi659q4",2013
34,1.88706964903238,1.9154509415706,6.6,6.79,2,1,"pISPi659q4",2014
35,1.9154509415706,1.83418018511201,6.79,6.26,2,1,"pISPi659q4",2015
36,1.83418018511201,1.8099267731835,6.26,6.11,2,1,"pISPi659q4",2016
23,NA,1.7227665977411,NA,5.6,2,1,"pISPi666q1",2003
24,1.7227665977411,1.87180217690159,5.6,6.5,2,1,"pISPi666q1",2004
25,1.87180217690159,1.80335860507141,6.5,6.07,2,1,"pISPi666q1",2005
26,1.80335860507141,1.84054963339749,6.07,6.3,2,1,"pISPi666q1",2006
27,1.84054963339749,1.81645208181843,6.3,6.15,2,1,"pISPi666q1",2007
28,1.81645208181843,1.81645208181843,6.15,6.15,2,1,"pISPi666q1",2008
29,1.81645208181843,1.80828877117927,6.15,6.1,2,1,"pISPi666q1",2009
30,1.80828877117927,1.7227665977411,6.1,5.6,2,1,"pISPi666q1",2010
31,1.7227665977411,1.77495235091167,5.6,5.9,2,1,"pISPi666q1",2011
32,1.77495235091167,1.75267208052001,5.9,5.77,2,1,"pISPi666q1",2012
33,1.75267208052001,1.82454929205105,5.77,6.2,2,1,"pISPi666q1",2013
34,1.82454929205105,1.82776990675109,6.2,6.22,2,1,"pISPi666q1",2014
35,1.82776990675109,1.6752256529721,6.22,5.34,2,1,"pISPi666q1",2015
36,1.6752256529721,1.79175946922805,5.34,6,2,1,"pISPi666q1",2016
23,NA,1.77155676191054,NA,5.88,2,1,"pISPi667q1",2003
24,1.77155676191054,1.77155676191054,5.88,5.88,2,1,"pISPi667q1",2004
25,1.77155676191054,1.67709656090792,5.88,5.35,2,1,"pISPi667q1",2005
26,1.67709656090792,1.71379792775834,5.35,5.55,2,1,"pISPi667q1",2006
27,1.71379792775834,1.69561560867515,5.55,5.45,2,1,"pISPi667q1",2007
28,1.69561560867515,1.66770682055808,5.45,5.3,2,1,"pISPi667q1",2008
29,1.66770682055808,1.68639895357023,5.3,5.4,2,1,"pISPi667q1",2009
30,1.68639895357023,1.66770682055808,5.4,5.3,2,1,"pISPi667q1",2010
31,1.66770682055808,1.50407739677627,5.3,4.5,2,1,"pISPi667q1",2011
32,1.50407739677627,1.21194097397511,4.5,3.36,2,1,"pISPi667q1",2012
33,1.21194097397511,1.06471073699243,3.36,2.9,2,1,"pISPi667q1",2013
34,1.06471073699243,1.06471073699243,2.9,2.9,2,1,"pISPi667q1",2014
35,1.06471073699243,1.06471073699243,2.9,2.9,2,1,"pISPi667q1",2015
36,1.06471073699243,0.993251773010283,2.9,2.7,2,1,"pISPi667q1",2016
23,NA,1.84530023615608,NA,6.33,2,1,"pISPi668q1",2003
24,1.84530023615608,1.90210752639692,6.33,6.7,2,1,"pISPi668q1",2004
25,1.90210752639692,1.89461685466776,6.7,6.65,2,1,"pISPi668q1",2005
26,1.89461685466776,1.88706964903238,6.65,6.6,2,1,"pISPi668q1",2006
27,1.88706964903238,1.95302761682418,6.6,7.05,2,1,"pISPi668q1",2007
28,1.95302761682418,1.90954250488444,7.05,6.75,2,1,"pISPi668q1",2008
29,1.90954250488444,1.91250108692418,6.75,6.77,2,1,"pISPi668q1",2009
30,1.91250108692418,1.87793716546911,6.77,6.54,2,1,"pISPi668q1",2010
31,1.87793716546911,1.87946504964716,6.54,6.55,2,1,"pISPi668q1",2011
32,1.87946504964716,1.80828877117927,6.55,6.1,2,1,"pISPi668q1",2012
33,1.80828877117927,1.84054963339749,6.1,6.3,2,1,"pISPi668q1",2013
34,1.84054963339749,1.90954250488444,6.3,6.75,2,1,"pISPi668q1",2014
35,1.90954250488444,1.80005827204275,6.75,6.05,2,1,"pISPi668q1",2015
36,1.80005827204275,1.7404661748405,6.05,5.7,2,1,"pISPi668q1",2016
28,NA,1.7404661748405,NA,5.7,2,1,"pISPi669q1",2008
29,1.7404661748405,1.85629799036563,5.7,6.4,2,1,"pISPi669q1",2009
30,1.85629799036563,1.82454929205105,6.4,6.2,2,1,"pISPi669q1",2010
31,1.82454929205105,1.68639895357023,6.2,5.4,2,1,"pISPi669q1",2011
32,1.68639895357023,1.870262530716,5.4,6.49,2,1,"pISPi669q1",2012
33,1.870262530716,1.75785791755237,6.49,5.8,2,1,"pISPi669q1",2013
34,1.75785791755237,1.79009141212736,5.8,5.99,2,1,"pISPi669q1",2014
35,1.79009141212736,1.77495235091167,5.99,5.9,2,1,"pISPi669q1",2015
36,1.77495235091167,1.68639895357023,5.9,5.4,2,1,"pISPi669q1",2016
23,NA,1.76473079684014,NA,5.84,2,1,"pISPi670q1",2003
24,1.76473079684014,1.71739505393919,5.84,5.57,2,1,"pISPi670q1",2004
25,1.71739505393919,1.73165554515835,5.57,5.65,2,1,"pISPi670q1",2005
26,1.73165554515835,1.81645208181843,5.65,6.15,2,1,"pISPi670q1",2006
27,1.81645208181843,1.80828877117927,6.15,6.1,2,1,"pISPi670q1",2007
28,1.80828877117927,1.80828877117927,6.1,6.1,2,1,"pISPi670q1",2008
29,1.80828877117927,1.79175946922805,6.1,6,2,1,"pISPi670q1",2009
30,1.79175946922805,1.84054963339749,6,6.3,2,1,"pISPi670q1",2010
31,1.84054963339749,1.84054963339749,6.3,6.3,2,1,"pISPi670q1",2011
32,1.84054963339749,1.43031124653666,6.3,4.18,2,1,"pISPi670q1",2012
33,1.43031124653666,1.42310833424261,4.18,4.15,2,1,"pISPi670q1",2013
34,1.42310833424261,1.43508452528932,4.15,4.2,2,1,"pISPi670q1",2014
35,1.43508452528932,1.45161382724053,4.2,4.27,2,1,"pISPi670q1",2015
36,1.45161382724053,NA,4.27,NA,2,0,"pISPi670q1",2016
23,NA,1.33236601909433,NA,3.79,2,1,"pISPi671q1",2003
24,1.33236601909433,1.85002837735203,3.79,6.36,2,1,"pISPi671q1",2004
25,1.85002837735203,1.86717610851281,6.36,6.47,2,1,"pISPi671q1",2005
26,1.86717610851281,1.86408013080768,6.47,6.45,2,1,"pISPi671q1",2006
27,1.86408013080768,1.90210752639692,6.45,6.7,2,1,"pISPi671q1",2007
28,1.90210752639692,1.98787434815435,6.7,7.3,2,1,"pISPi671q1",2008
29,1.98787434815435,1.92716410623426,7.3,6.87,2,1,"pISPi671q1",2009
30,1.92716410623426,2.01490302054226,6.87,7.5,2,1,"pISPi671q1",2010
31,2.01490302054226,1.70474809223843,7.5,5.5,2,1,"pISPi671q1",2011
32,1.70474809223843,1.84054963339749,5.5,6.3,2,1,"pISPi671q1",2012
33,1.84054963339749,1.61938824328727,6.3,5.05,2,1,"pISPi671q1",2013
34,1.61938824328727,1.87793716546911,5.05,6.54,2,1,"pISPi671q1",2014
35,1.87793716546911,1.56861591791385,6.54,4.8,2,1,"pISPi671q1",2015
36,1.56861591791385,1.53686721959926,4.8,4.65,2,1,"pISPi671q1",2016
23,NA,1.69193913394584,NA,5.43,2,1,"pISPi672q1",2003
24,1.69193913394584,1.7630170003624,5.43,5.83,2,1,"pISPi672q1",2004
25,1.7630170003624,1.7227665977411,5.83,5.6,2,1,"pISPi672q1",2005
26,1.7227665977411,1.76644166124377,5.6,5.85,2,1,"pISPi672q1",2006
27,1.76644166124377,1.74919985480926,5.85,5.75,2,1,"pISPi672q1",2007
28,1.74919985480926,1.70474809223843,5.75,5.5,2,1,"pISPi672q1",2008
29,1.70474809223843,1.82776990675109,5.5,6.22,2,1,"pISPi672q1",2009
30,1.82776990675109,1.70474809223843,6.22,5.5,2,1,"pISPi672q1",2010
31,1.70474809223843,1.7404661748405,5.5,5.7,2,1,"pISPi672q1",2011
32,1.7404661748405,1.78339121955754,5.7,5.95,2,1,"pISPi672q1",2012
33,1.78339121955754,1.71379792775834,5.95,5.55,2,1,"pISPi672q1",2013
34,1.71379792775834,1.75785791755237,5.55,5.8,2,1,"pISPi672q1",2014
35,1.75785791755237,1.56861591791385,5.8,4.8,2,1,"pISPi672q1",2015
36,1.56861591791385,NA,4.8,NA,2,0,"pISPi672q1",2016
23,NA,1.76644166124377,NA,5.85,2,1,"pISPi673q2",2003
24,1.76644166124377,1.81156209652423,5.85,6.12,2,1,"pISPi673q2",2004
25,1.81156209652423,1.81645208181843,6.12,6.15,2,1,"pISPi673q2",2005
26,1.81645208181843,1.87180217690159,6.15,6.5,2,1,"pISPi673q2",2006
27,1.87180217690159,1.90210752639692,6.5,6.7,2,1,"pISPi673q2",2007
28,1.90210752639692,1.80005827204275,6.7,6.05,2,1,"pISPi673q2",2008
29,1.80005827204275,1.81645208181843,6.05,6.15,2,1,"pISPi673q2",2009
30,1.81645208181843,1.98787434815435,6.15,7.3,2,1,"pISPi673q2",2010
31,1.98787434815435,1.80828877117927,7.3,6.1,2,1,"pISPi673q2",2011
32,1.80828877117927,1.91692261218206,6.1,6.8,2,1,"pISPi673q2",2012
33,1.91692261218206,1.84054963339749,6.8,6.3,2,1,"pISPi673q2",2013
34,1.84054963339749,1.30833281965018,6.3,3.7,2,1,"pISPi673q2",2014
35,1.30833281965018,1.50851199384414,3.7,4.52,2,1,"pISPi673q2",2015
36,1.50851199384414,1.02961941718116,4.52,2.8,2,1,"pISPi673q2",2016
